date,precipitation,precipitation_normal
19280815,0.00,26.14
19280816,0.00,26.16
19280817,0.00,26.18
19280818,0.00,26.19
19280819,0.00,26.21
19280820,0.00,26.23
19280821,0.00,26.25
19280822,0.00,26.27
19280823,0.00,26.29
19280824,0.00,26.31
19280825,0.00,26.33
19280826,0.00,26.35
19280827,0.00,26.37
19280828,0.00,26.39
19280829,0.00,26.41
19280830,0.00,26.44
19280831,0.00,26.46
19280901,0.00,26.49
19280902,0.00,26.52
19280903,0.00,26.55
19280904,0.00,26.59
19280905,0.00,26.63
19280906,0.00,26.67
19280907,0.00,26.71
19280908,0.00,26.75
19280909,0.00,26.79
19280910,0.00,26.83
19280911,0.00,26.88
19280912,0.00,26.92
19280913,0.00,26.97
19280914,0.00,27.02
19280915,0.00,27.07
19280916,0.00,27.13
19280917,0.00,27.19
19280918,0.00,27.24
19280919,0.00,27.31
19280920,0.00,27.37
19280921,0.00,27.43
19280922,0.00,27.49
19280923,0.00,27.55
19280924,0.00,27.62
19280925,0.00,27.68
19280926,0.00,27.75
19280927,0.00,27.82
19280928,0.00,27.90
19280929,0.00,27.98
19280930,0.00,28.06
19281001,0.00,28.14
19281002,0.00,28.21
19281003,0.00,28.29
19281004,0.00,28.37
19281005,0.00,28.45
19281006,0.00,28.54
19281007,0.00,28.63
19281008,0.00,28.73
19281009,0.00,28.83
19281010,0.00,28.94
19281011,0.00,29.04
19281012,0.00,29.16
19281013,0.00,29.28
19281014,0.00,29.39
19281015,0.00,29.51
19281016,0.00,29.63
19281017,0.00,29.76
19281018,0.00,29.89
19281019,0.00,30.02
19281020,0.00,30.15
19281021,0.00,30.28
19281022,0.00,30.42
19281023,0.00,30.56
19281024,0.00,30.72
19281025,0.00,30.88
19281026,0.00,31.04
19281027,0.00,31.20
19281028,0.00,31.37
19281029,0.00,31.53
19281030,0.00,31.70
19281031,0.00,31.86
19281101,0.00,32.03
19281102,0.00,32.20
19281103,0.00,32.38
19281104,0.00,32.56
19281105,0.00,32.75
19281106,0.00,32.93
19281107,0.00,33.13
19281108,0.00,33.34
19281109,0.00,33.54
19281110,0.00,33.75
19281111,0.00,33.97
19281112,0.00,34.18
19281113,0.00,34.42
19281114,0.00,34.65
19281115,0.00,34.88
19281116,0.00,35.13
19281117,0.00,35.39
19281118,0.00,35.66
19281119,0.00,35.92
19281120,0.00,36.19
19281121,0.00,36.45
19281122,0.00,36.71
19281123,0.00,36.97
19281124,0.00,37.24
19281125,0.00,37.52
19281126,0.00,37.81
19281127,0.00,38.11
19281128,0.00,38.42
19281129,0.00,38.73
19281130,0.00,39.04
19281201,0.00,39.39
19281202,0.00,39.73
19281203,0.00,40.07
19281204,0.00,40.40
19281205,0.00,40.73
19281206,0.00,41.06
19281207,0.00,41.38
19281208,0.00,41.69
19281209,0.00,42.00
19281210,0.00,42.30
19281211,0.00,42.59
19281212,0.00,42.86
19281213,0.00,43.13
19281214,0.00,43.42
19281215,0.00,43.70
19281216,0.00,43.96
19281217,0.00,44.23
19281218,0.00,44.50
19281219,0.00,44.77
19281220,0.00,45.06
19281221,0.00,45.33
19281222,0.00,45.60
19281223,0.00,45.85
19281224,0.00,46.10
19281225,0.00,46.33
19281226,0.00,46.57
19281227,0.00,46.80
19281228,0.00,47.04
19281229,0.00,47.29
19281230,0.00,47.53
19281231,0.00,47.78
19290101,0,0.24
19290102,,0.48
19290103,,0.72
19290104,,0.97
19290105,,1.23
19290106,,1.49
19290107,,1.75
19290108,,2.02
19290109,,2.30
19290110,,2.58
19290111,,2.85
19290112,,3.11
19290113,,3.36
19290114,,3.62
19290115,,3.87
19290116,,4.12
19290117,,4.38
19290118,,4.63
19290119,,4.88
19290120,,5.14
19290121,,5.39
19290122,,5.64
19290123,,5.88
19290124,,6.10
19290125,,6.32
19290126,,6.52
19290127,,6.72
19290128,,6.91
19290129,,7.10
19290130,,7.29
19290131,,7.48
19290201,,7.68
19290202,,7.87
19290203,,8.05
19290204,,8.24
19290205,,8.42
19290206,,8.63
19290207,,8.83
19290208,,9.04
19290209,,9.23
19290210,,9.44
19290211,,9.64
19290212,,9.85
19290213,,10.04
19290214,,10.24
19290215,,10.41
19290216,,10.59
19290217,,10.78
19290218,,10.97
19290219,,11.16
19290220,,11.36
19290221,,11.56
19290222,,11.76
19290223,,11.97
19290224,,12.18
19290225,,12.39
19290226,,12.61
19290227,,12.83
19290228,,13.04
19290301,,13.21
19290302,,13.39
19290303,,13.57
19290304,,13.75
19290305,,13.91
19290306,,14.07
19290307,,14.22
19290308,,14.37
19290309,,14.52
19290310,,14.66
19290311,,14.81
19290312,,14.96
19290313,,15.10
19290314,,15.26
19290315,,15.42
19290316,,15.58
19290317,,15.73
19290318,,15.89
19290319,,16.04
19290320,,16.19
19290321,,16.33
19290322,,16.49
19290323,,16.66
19290324,,16.82
19290325,,17.01
19290326,,17.19
19290327,,17.37
19290328,,17.55
19290329,,17.74
19290330,,17.93
19290331,,18.12
19290401,,18.26
19290402,,18.40
19290403,,18.55
19290404,,18.69
19290405,,18.83
19290406,,18.97
19290407,,19.11
19290408,,19.25
19290409,,19.39
19290410,,19.53
19290411,,19.67
19290412,,19.80
19290413,,19.94
19290414,,20.08
19290415,,20.22
19290416,,20.35
19290417,,20.48
19290418,,20.62
19290419,,20.75
19290420,,20.87
19290421,,20.99
19290422,,21.10
19290423,,21.21
19290424,,21.30
19290425,,21.40
19290426,,21.49
19290427,,21.58
19290428,,21.67
19290429,,21.75
19290430,,21.83
19290501,,21.93
19290502,,22.02
19290503,,22.11
19290504,,22.21
19290505,,22.31
19290506,,22.41
19290507,,22.50
19290508,,22.60
19290509,,22.68
19290510,,22.77
19290511,,22.85
19290512,,22.93
19290513,,23.01
19290514,,23.08
19290515,,23.14
19290516,,23.21
19290517,,23.28
19290518,,23.35
19290519,,23.41
19290520,,23.47
19290521,,23.54
19290522,,23.61
19290523,,23.68
19290524,,23.74
19290525,,23.81
19290526,,23.87
19290527,,23.94
19290528,,24.00
19290529,,24.06
19290530,,24.13
19290531,,24.19
19290601,,24.27
19290602,,24.33
19290603,,24.40
19290604,,24.46
19290605,,24.52
19290606,,24.59
19290607,,24.65
19290608,,24.71
19290609,,24.77
19290610,,24.83
19290611,,24.89
19290612,,24.94
19290613,,25.00
19290614,,25.06
19290615,,25.11
19290616,,25.17
19290617,,25.22
19290618,,25.27
19290619,,25.31
19290620,,25.36
19290621,,25.40
19290622,,25.43
19290623,,25.47
19290624,,25.50
19290625,,25.54
19290626,,25.57
19290627,,25.60
19290628,,25.63
19290629,,25.66
19290630,,25.68
19290701,,25.70
19290702,,25.72
19290703,,25.73
19290704,,25.75
19290705,,25.77
19290706,,25.78
19290707,,25.79
19290708,,25.81
19290709,,25.82
19290710,,25.83
19290711,,25.84
19290712,,25.85
19290713,,25.86
19290714,,25.87
19290715,,25.88
19290716,,25.88
19290717,,25.89
19290718,,25.90
19290719,,25.91
19290720,,25.91
19290721,,25.92
19290722,,25.93
19290723,,25.93
19290724,,25.94
19290725,,25.95
19290726,,25.95
19290727,,25.96
19290728,,25.97
19290729,,25.98
19290730,,25.98
19290731,,25.99
19290801,,26.00
19290802,,26.01
19290803,,26.01
19290804,,26.02
19290805,,26.03
19290806,,26.04
19290807,,26.05
19290808,,26.06
19290809,,26.07
19290810,,26.08
19290811,,26.09
19290812,,26.10
19290813,,26.12
19290814,,26.13
19290815,,26.14
19290816,,26.16
19290817,,26.18
19290818,,26.19
19290819,,26.21
19290820,,26.23
19290821,,26.25
19290822,,26.27
19290823,,26.29
19290824,,26.31
19290825,,26.33
19290826,,26.35
19290827,,26.37
19290828,,26.39
19290829,,26.41
19290830,,26.44
19290831,,26.46
19290901,,26.49
19290902,,26.52
19290903,,26.55
19290904,,26.59
19290905,,26.63
19290906,,26.67
19290907,,26.71
19290908,,26.75
19290909,,26.79
19290910,,26.83
19290911,,26.88
19290912,,26.92
19290913,,26.97
19290914,,27.02
19290915,,27.07
19290916,,27.13
19290917,,27.19
19290918,,27.24
19290919,,27.31
19290920,,27.37
19290921,,27.43
19290922,,27.49
19290923,,27.55
19290924,,27.62
19290925,,27.68
19290926,,27.75
19290927,,27.82
19290928,,27.90
19290929,,27.98
19290930,,28.06
19291001,,28.14
19291002,,28.21
19291003,,28.29
19291004,,28.37
19291005,,28.45
19291006,,28.54
19291007,,28.63
19291008,,28.73
19291009,,28.83
19291010,,28.94
19291011,,29.04
19291012,,29.16
19291013,,29.28
19291014,,29.39
19291015,,29.51
19291016,,29.63
19291017,,29.76
19291018,,29.89
19291019,,30.02
19291020,,30.15
19291021,,30.28
19291022,,30.42
19291023,,30.56
19291024,,30.72
19291025,,30.88
19291026,,31.04
19291027,,31.20
19291028,,31.37
19291029,,31.53
19291030,,31.70
19291031,,31.86
19291101,,32.03
19291102,,32.20
19291103,,32.38
19291104,,32.56
19291105,,32.75
19291106,,32.93
19291107,,33.13
19291108,,33.34
19291109,,33.54
19291110,,33.75
19291111,,33.97
19291112,,34.18
19291113,,34.42
19291114,,34.65
19291115,,34.88
19291116,,35.13
19291117,,35.39
19291118,,35.66
19291119,,35.92
19291120,,36.19
19291121,,36.45
19291122,,36.71
19291123,,36.97
19291124,,37.24
19291125,,37.52
19291126,,37.81
19291127,,38.11
19291128,,38.42
19291129,,38.73
19291130,,39.04
19291201,,39.39
19291202,,39.73
19291203,,40.07
19291204,,40.40
19291205,,40.73
19291206,,41.06
19291207,,41.38
19291208,,41.69
19291209,,42.00
19291210,,42.30
19291211,,42.59
19291212,,42.86
19291213,,43.13
19291214,,43.42
19291215,,43.70
19291216,,43.96
19291217,,44.23
19291218,,44.50
19291219,,44.77
19291220,,45.06
19291221,,45.33
19291222,,45.60
19291223,,45.85
19291224,,46.10
19291225,,46.33
19291226,,46.57
19291227,,46.80
19291228,,47.04
19291229,,47.29
19291230,,47.53
19291231,,47.78
19300101,0,0.24
19300102,,0.48
19300103,,0.72
19300104,,0.97
19300105,,1.23
19300106,,1.49
19300107,,1.75
19300108,,2.02
19300109,,2.30
19300110,,2.58
19300111,,2.85
19300112,,3.11
19300113,,3.36
19300114,,3.62
19300115,,3.87
19300116,,4.12
19300117,,4.38
19300118,,4.63
19300119,,4.88
19300120,,5.14
19300121,,5.39
19300122,,5.64
19300123,,5.88
19300124,,6.10
19300125,,6.32
19300126,,6.52
19300127,,6.72
19300128,,6.91
19300129,,7.10
19300130,,7.29
19300131,,7.48
19300201,,7.68
19300202,,7.87
19300203,,8.05
19300204,,8.24
19300205,,8.42
19300206,,8.63
19300207,,8.83
19300208,,9.04
19300209,,9.23
19300210,,9.44
19300211,,9.64
19300212,,9.85
19300213,,10.04
19300214,,10.24
19300215,,10.41
19300216,,10.59
19300217,,10.78
19300218,,10.97
19300219,,11.16
19300220,,11.36
19300221,,11.56
19300222,,11.76
19300223,,11.97
19300224,,12.18
19300225,,12.39
19300226,,12.61
19300227,,12.83
19300228,,13.04
19300301,,13.21
19300302,,13.39
19300303,,13.57
19300304,,13.75
19300305,,13.91
19300306,,14.07
19300307,,14.22
19300308,,14.37
19300309,,14.52
19300310,,14.66
19300311,,14.81
19300312,,14.96
19300313,,15.10
19300314,,15.26
19300315,,15.42
19300316,,15.58
19300317,,15.73
19300318,,15.89
19300319,,16.04
19300320,,16.19
19300321,,16.33
19300322,,16.49
19300323,,16.66
19300324,,16.82
19300325,,17.01
19300326,,17.19
19300327,,17.37
19300328,,17.55
19300329,,17.74
19300330,,17.93
19300331,,18.12
19300401,,18.26
19300402,,18.40
19300403,,18.55
19300404,,18.69
19300405,,18.83
19300406,,18.97
19300407,,19.11
19300408,,19.25
19300409,,19.39
19300410,,19.53
19300411,,19.67
19300412,,19.80
19300413,,19.94
19300414,,20.08
19300415,,20.22
19300416,,20.35
19300417,,20.48
19300418,,20.62
19300419,,20.75
19300420,,20.87
19300421,,20.99
19300422,,21.10
19300423,,21.21
19300424,,21.30
19300425,,21.40
19300426,,21.49
19300427,,21.58
19300428,,21.67
19300429,,21.75
19300430,,21.83
19300501,,21.93
19300502,,22.02
19300503,,22.11
19300504,,22.21
19300505,,22.31
19300506,,22.41
19300507,,22.50
19300508,,22.60
19300509,,22.68
19300510,,22.77
19300511,,22.85
19300512,,22.93
19300513,,23.01
19300514,,23.08
19300515,,23.14
19300516,,23.21
19300517,,23.28
19300518,,23.35
19300519,,23.41
19300520,,23.47
19300521,,23.54
19300522,,23.61
19300523,,23.68
19300524,,23.74
19300525,,23.81
19300526,,23.87
19300527,,23.94
19300528,,24.00
19300529,,24.06
19300530,,24.13
19300531,,24.19
19300601,,24.27
19300602,,24.33
19300603,,24.40
19300604,,24.46
19300605,,24.52
19300606,,24.59
19300607,,24.65
19300608,,24.71
19300609,,24.77
19300610,,24.83
19300611,,24.89
19300612,,24.94
19300613,,25.00
19300614,,25.06
19300615,,25.11
19300616,,25.17
19300617,,25.22
19300618,,25.27
19300619,,25.31
19300620,,25.36
19300621,,25.40
19300622,,25.43
19300623,,25.47
19300624,,25.50
19300625,,25.54
19300626,,25.57
19300627,,25.60
19300628,,25.63
19300629,,25.66
19300630,,25.68
19300701,,25.70
19300702,,25.72
19300703,,25.73
19300704,,25.75
19300705,,25.77
19300706,,25.78
19300707,,25.79
19300708,,25.81
19300709,,25.82
19300710,,25.83
19300711,,25.84
19300712,,25.85
19300713,,25.86
19300714,,25.87
19300715,,25.88
19300716,,25.88
19300717,,25.89
19300718,,25.90
19300719,,25.91
19300720,,25.91
19300721,,25.92
19300722,,25.93
19300723,,25.93
19300724,,25.94
19300725,,25.95
19300726,,25.95
19300727,,25.96
19300728,,25.97
19300729,,25.98
19300730,,25.98
19300731,,25.99
19300801,,26.00
19300802,,26.01
19300803,,26.01
19300804,,26.02
19300805,,26.03
19300806,,26.04
19300807,,26.05
19300808,,26.06
19300809,,26.07
19300810,,26.08
19300811,,26.09
19300812,,26.10
19300813,,26.12
19300814,,26.13
19300815,,26.14
19300816,,26.16
19300817,,26.18
19300818,,26.19
19300819,,26.21
19300820,,26.23
19300821,,26.25
19300822,,26.27
19300823,,26.29
19300824,,26.31
19300825,,26.33
19300826,,26.35
19300827,,26.37
19300828,,26.39
19300829,,26.41
19300830,,26.44
19300831,,26.46
19300901,,26.49
19300902,,26.52
19300903,,26.55
19300904,,26.59
19300905,,26.63
19300906,,26.67
19300907,,26.71
19300908,,26.75
19300909,,26.79
19300910,,26.83
19300911,,26.88
19300912,,26.92
19300913,,26.97
19300914,,27.02
19300915,,27.07
19300916,,27.13
19300917,,27.19
19300918,,27.24
19300919,,27.31
19300920,,27.37
19300921,,27.43
19300922,,27.49
19300923,,27.55
19300924,,27.62
19300925,,27.68
19300926,,27.75
19300927,,27.82
19300928,,27.90
19300929,,27.98
19300930,,28.06
19301001,,28.14
19301002,,28.21
19301003,,28.29
19301004,,28.37
19301005,,28.45
19301006,,28.54
19301007,,28.63
19301008,,28.73
19301009,,28.83
19301010,,28.94
19301011,,29.04
19301012,,29.16
19301013,,29.28
19301014,,29.39
19301015,,29.51
19301016,,29.63
19301017,,29.76
19301018,,29.89
19301019,,30.02
19301020,,30.15
19301021,,30.28
19301022,,30.42
19301023,,30.56
19301024,,30.72
19301025,,30.88
19301026,,31.04
19301027,,31.20
19301028,,31.37
19301029,,31.53
19301030,,31.70
19301031,,31.86
19301101,,32.03
19301102,,32.20
19301103,,32.38
19301104,,32.56
19301105,,32.75
19301106,,32.93
19301107,,33.13
19301108,,33.34
19301109,,33.54
19301110,,33.75
19301111,,33.97
19301112,,34.18
19301113,,34.42
19301114,,34.65
19301115,,34.88
19301116,,35.13
19301117,,35.39
19301118,,35.66
19301119,,35.92
19301120,,36.19
19301121,,36.45
19301122,,36.71
19301123,,36.97
19301124,,37.24
19301125,,37.52
19301126,,37.81
19301127,,38.11
19301128,,38.42
19301129,,38.73
19301130,,39.04
19301201,,39.39
19301202,,39.73
19301203,,40.07
19301204,,40.40
19301205,,40.73
19301206,,41.06
19301207,,41.38
19301208,,41.69
19301209,,42.00
19301210,,42.30
19301211,,42.59
19301212,,42.86
19301213,,43.13
19301214,,43.42
19301215,,43.70
19301216,,43.96
19301217,,44.23
19301218,,44.50
19301219,,44.77
19301220,,45.06
19301221,,45.33
19301222,,45.60
19301223,,45.85
19301224,,46.10
19301225,,46.33
19301226,,46.57
19301227,,46.80
19301228,,47.04
19301229,,47.29
19301230,,47.53
19301231,,47.78
19310101,0,0.24
19310102,,0.48
19310103,,0.72
19310104,,0.97
19310105,,1.23
19310106,,1.49
19310107,,1.75
19310108,,2.02
19310109,,2.30
19310110,,2.58
19310111,,2.85
19310112,,3.11
19310113,,3.36
19310114,,3.62
19310115,,3.87
19310116,,4.12
19310117,,4.38
19310118,,4.63
19310119,,4.88
19310120,,5.14
19310121,,5.39
19310122,,5.64
19310123,,5.88
19310124,,6.10
19310125,,6.32
19310126,,6.52
19310127,,6.72
19310128,,6.91
19310129,,7.10
19310130,,7.29
19310131,,7.48
19310201,,7.68
19310202,,7.87
19310203,,8.05
19310204,,8.24
19310205,,8.42
19310206,,8.63
19310207,,8.83
19310208,,9.04
19310209,,9.23
19310210,,9.44
19310211,,9.64
19310212,,9.85
19310213,,10.04
19310214,,10.24
19310215,,10.41
19310216,,10.59
19310217,,10.78
19310218,,10.97
19310219,,11.16
19310220,,11.36
19310221,,11.56
19310222,,11.76
19310223,,11.97
19310224,,12.18
19310225,,12.39
19310226,,12.61
19310227,,12.83
19310228,,13.04
19310301,,13.21
19310302,,13.39
19310303,,13.57
19310304,,13.75
19310305,,13.91
19310306,,14.07
19310307,,14.22
19310308,,14.37
19310309,,14.52
19310310,,14.66
19310311,,14.81
19310312,,14.96
19310313,,15.10
19310314,,15.26
19310315,,15.42
19310316,,15.58
19310317,,15.73
19310318,,15.89
19310319,,16.04
19310320,,16.19
19310321,,16.33
19310322,,16.49
19310323,,16.66
19310324,,16.82
19310325,,17.01
19310326,,17.19
19310327,,17.37
19310328,,17.55
19310329,,17.74
19310330,,17.93
19310331,,18.12
19310401,,18.26
19310402,,18.40
19310403,,18.55
19310404,,18.69
19310405,,18.83
19310406,,18.97
19310407,,19.11
19310408,,19.25
19310409,,19.39
19310410,,19.53
19310411,,19.67
19310412,,19.80
19310413,,19.94
19310414,,20.08
19310415,,20.22
19310416,,20.35
19310417,,20.48
19310418,,20.62
19310419,,20.75
19310420,,20.87
19310421,,20.99
19310422,,21.10
19310423,,21.21
19310424,,21.30
19310425,,21.40
19310426,,21.49
19310427,,21.58
19310428,,21.67
19310429,,21.75
19310430,,21.83
19310501,,21.93
19310502,,22.02
19310503,,22.11
19310504,,22.21
19310505,,22.31
19310506,,22.41
19310507,,22.50
19310508,,22.60
19310509,,22.68
19310510,,22.77
19310511,,22.85
19310512,,22.93
19310513,,23.01
19310514,,23.08
19310515,,23.14
19310516,,23.21
19310517,,23.28
19310518,,23.35
19310519,,23.41
19310520,,23.47
19310521,,23.54
19310522,,23.61
19310523,,23.68
19310524,,23.74
19310525,,23.81
19310526,,23.87
19310527,,23.94
19310528,,24.00
19310529,,24.06
19310530,,24.13
19310531,,24.19
19310601,,24.27
19310602,,24.33
19310603,,24.40
19310604,,24.46
19310605,,24.52
19310606,,24.59
19310607,,24.65
19310608,,24.71
19310609,,24.77
19310610,,24.83
19310611,,24.89
19310612,,24.94
19310613,,25.00
19310614,,25.06
19310615,,25.11
19310616,,25.17
19310617,,25.22
19310618,,25.27
19310619,,25.31
19310620,,25.36
19310621,,25.40
19310622,,25.43
19310623,,25.47
19310624,,25.50
19310625,,25.54
19310626,,25.57
19310627,,25.60
19310628,,25.63
19310629,,25.66
19310630,,25.68
19310701,,25.70
19310702,,25.72
19310703,,25.73
19310704,,25.75
19310705,,25.77
19310706,,25.78
19310707,,25.79
19310708,,25.81
19310709,,25.82
19310710,,25.83
19310711,,25.84
19310712,,25.85
19310713,,25.86
19310714,,25.87
19310715,,25.88
19310716,,25.88
19310717,,25.89
19310718,,25.90
19310719,,25.91
19310720,,25.91
19310721,,25.92
19310722,,25.93
19310723,,25.93
19310724,,25.94
19310725,,25.95
19310726,,25.95
19310727,,25.96
19310728,,25.97
19310729,,25.98
19310730,,25.98
19310731,,25.99
19310801,,26.00
19310802,,26.01
19310803,,26.01
19310804,,26.02
19310805,,26.03
19310806,,26.04
19310807,,26.05
19310808,,26.06
19310809,,26.07
19310810,,26.08
19310811,,26.09
19310812,,26.10
19310813,,26.12
19310814,,26.13
19310815,,26.14
19310816,,26.16
19310817,,26.18
19310818,,26.19
19310819,,26.21
19310820,,26.23
19310821,,26.25
19310822,,26.27
19310823,,26.29
19310824,,26.31
19310825,,26.33
19310826,,26.35
19310827,,26.37
19310828,,26.39
19310829,,26.41
19310830,,26.44
19310831,,26.46
19310901,,26.49
19310902,,26.52
19310903,,26.55
19310904,,26.59
19310905,,26.63
19310906,,26.67
19310907,,26.71
19310908,,26.75
19310909,,26.79
19310910,,26.83
19310911,,26.88
19310912,,26.92
19310913,,26.97
19310914,,27.02
19310915,,27.07
19310916,,27.13
19310917,,27.19
19310918,,27.24
19310919,,27.31
19310920,,27.37
19310921,,27.43
19310922,,27.49
19310923,,27.55
19310924,,27.62
19310925,,27.68
19310926,,27.75
19310927,,27.82
19310928,,27.90
19310929,,27.98
19310930,,28.06
19311001,,28.14
19311002,,28.21
19311003,,28.29
19311004,,28.37
19311005,,28.45
19311006,,28.54
19311007,,28.63
19311008,,28.73
19311009,,28.83
19311010,,28.94
19311011,,29.04
19311012,,29.16
19311013,,29.28
19311014,,29.39
19311015,,29.51
19311016,,29.63
19311017,,29.76
19311018,,29.89
19311019,,30.02
19311020,,30.15
19311021,,30.28
19311022,,30.42
19311023,,30.56
19311024,,30.72
19311025,,30.88
19311026,,31.04
19311027,,31.20
19311028,,31.37
19311029,,31.53
19311030,,31.70
19311031,,31.86
19311101,,32.03
19311102,,32.20
19311103,,32.38
19311104,,32.56
19311105,,32.75
19311106,,32.93
19311107,,33.13
19311108,,33.34
19311109,,33.54
19311110,,33.75
19311111,,33.97
19311112,,34.18
19311113,,34.42
19311114,,34.65
19311115,,34.88
19311116,,35.13
19311117,,35.39
19311118,,35.66
19311119,,35.92
19311120,,36.19
19311121,,36.45
19311122,,36.71
19311123,,36.97
19311124,,37.24
19311125,,37.52
19311126,,37.81
19311127,,38.11
19311128,,38.42
19311129,,38.73
19311130,,39.04
19311201,,39.39
19311202,,39.73
19311203,,40.07
19311204,,40.40
19311205,,40.73
19311206,,41.06
19311207,,41.38
19311208,,41.69
19311209,,42.00
19311210,,42.30
19311211,,42.59
19311212,,42.86
19311213,,43.13
19311214,,43.42
19311215,,43.70
19311216,,43.96
19311217,,44.23
19311218,,44.50
19311219,,44.77
19311220,,45.06
19311221,,45.33
19311222,,45.60
19311223,,45.85
19311224,,46.10
19311225,,46.33
19311226,,46.57
19311227,,46.80
19311228,,47.04
19311229,,47.29
19311230,,47.53
19311231,,47.78
19320101,0,0.24
19320102,,0.48
19320103,,0.72
19320104,,0.97
19320105,,1.23
19320106,,1.49
19320107,,1.75
19320108,,2.02
19320109,,2.30
19320110,,2.58
19320111,,2.85
19320112,,3.11
19320113,,3.36
19320114,,3.62
19320115,,3.87
19320116,,4.12
19320117,,4.38
19320118,,4.63
19320119,,4.88
19320120,,5.14
19320121,,5.39
19320122,,5.64
19320123,,5.88
19320124,,6.10
19320125,,6.32
19320126,,6.52
19320127,,6.72
19320128,,6.91
19320129,,7.10
19320130,,7.29
19320131,,7.48
19320201,,7.68
19320202,,7.87
19320203,,8.05
19320204,,8.24
19320205,,8.42
19320206,,8.63
19320207,,8.83
19320208,,9.04
19320209,,9.23
19320210,,9.44
19320211,,9.64
19320212,,9.85
19320213,,10.04
19320214,,10.24
19320215,,10.41
19320216,,10.59
19320217,,10.78
19320218,,10.97
19320219,,11.16
19320220,,11.36
19320221,,11.56
19320222,,11.76
19320223,,11.97
19320224,,12.18
19320225,,12.39
19320226,,12.61
19320227,,12.83
19320228,,13.04
19320229,,13.04
19320301,,13.21
19320302,,13.39
19320303,,13.57
19320304,,13.75
19320305,,13.91
19320306,,14.07
19320307,,14.22
19320308,,14.37
19320309,,14.52
19320310,,14.66
19320311,,14.81
19320312,,14.96
19320313,,15.10
19320314,,15.26
19320315,,15.42
19320316,,15.58
19320317,,15.73
19320318,,15.89
19320319,,16.04
19320320,,16.19
19320321,,16.33
19320322,,16.49
19320323,,16.66
19320324,,16.82
19320325,,17.01
19320326,,17.19
19320327,,17.37
19320328,,17.55
19320329,,17.74
19320330,,17.93
19320331,,18.12
19320401,,18.26
19320402,,18.40
19320403,,18.55
19320404,,18.69
19320405,,18.83
19320406,,18.97
19320407,,19.11
19320408,,19.25
19320409,,19.39
19320410,,19.53
19320411,,19.67
19320412,,19.80
19320413,,19.94
19320414,,20.08
19320415,,20.22
19320416,,20.35
19320417,,20.48
19320418,,20.62
19320419,,20.75
19320420,,20.87
19320421,,20.99
19320422,,21.10
19320423,,21.21
19320424,,21.30
19320425,,21.40
19320426,,21.49
19320427,,21.58
19320428,,21.67
19320429,,21.75
19320430,,21.83
19320501,,21.93
19320502,,22.02
19320503,,22.11
19320504,,22.21
19320505,,22.31
19320506,,22.41
19320507,,22.50
19320508,,22.60
19320509,,22.68
19320510,,22.77
19320511,,22.85
19320512,,22.93
19320513,,23.01
19320514,,23.08
19320515,,23.14
19320516,,23.21
19320517,,23.28
19320518,,23.35
19320519,,23.41
19320520,,23.47
19320521,,23.54
19320522,,23.61
19320523,,23.68
19320524,,23.74
19320525,,23.81
19320526,,23.87
19320527,,23.94
19320528,,24.00
19320529,,24.06
19320530,,24.13
19320531,,24.19
19320601,,24.27
19320602,,24.33
19320603,,24.40
19320604,,24.46
19320605,,24.52
19320606,,24.59
19320607,,24.65
19320608,,24.71
19320609,,24.77
19320610,,24.83
19320611,,24.89
19320612,,24.94
19320613,,25.00
19320614,,25.06
19320615,,25.11
19320616,,25.17
19320617,,25.22
19320618,,25.27
19320619,,25.31
19320620,,25.36
19320621,,25.40
19320622,,25.43
19320623,,25.47
19320624,,25.50
19320625,,25.54
19320626,,25.57
19320627,,25.60
19320628,,25.63
19320629,,25.66
19320630,,25.68
19320701,,25.70
19320702,,25.72
19320703,,25.73
19320704,,25.75
19320705,,25.77
19320706,,25.78
19320707,,25.79
19320708,,25.81
19320709,,25.82
19320710,,25.83
19320711,,25.84
19320712,,25.85
19320713,,25.86
19320714,,25.87
19320715,,25.88
19320716,,25.88
19320717,,25.89
19320718,,25.90
19320719,,25.91
19320720,,25.91
19320721,,25.92
19320722,,25.93
19320723,,25.93
19320724,,25.94
19320725,,25.95
19320726,,25.95
19320727,,25.96
19320728,,25.97
19320729,,25.98
19320730,,25.98
19320731,,25.99
19320801,,26.00
19320802,,26.01
19320803,,26.01
19320804,,26.02
19320805,,26.03
19320806,,26.04
19320807,,26.05
19320808,,26.06
19320809,,26.07
19320810,,26.08
19320811,,26.09
19320812,,26.10
19320813,,26.12
19320814,,26.13
19320815,,26.14
19320816,,26.16
19320817,,26.18
19320818,,26.19
19320819,,26.21
19320820,,26.23
19320821,,26.25
19320822,,26.27
19320823,,26.29
19320824,,26.31
19320825,,26.33
19320826,,26.35
19320827,,26.37
19320828,,26.39
19320829,,26.41
19320830,,26.44
19320831,,26.46
19320901,,26.49
19320902,,26.52
19320903,,26.55
19320904,,26.59
19320905,,26.63
19320906,,26.67
19320907,,26.71
19320908,,26.75
19320909,,26.79
19320910,,26.83
19320911,,26.88
19320912,,26.92
19320913,,26.97
19320914,,27.02
19320915,,27.07
19320916,,27.13
19320917,,27.19
19320918,,27.24
19320919,,27.31
19320920,,27.37
19320921,,27.43
19320922,,27.49
19320923,,27.55
19320924,,27.62
19320925,,27.68
19320926,,27.75
19320927,,27.82
19320928,,27.90
19320929,,27.98
