date,precipitation,precipitation_normal
19280101,0.00,0.06
19280102,0.00,0.12
19280103,0.00,0.18
19280104,0.00,0.24
19280105,0.00,0.30
19280106,0.00,0.36
19280107,0.00,0.42
19280108,0.00,0.48
19280109,0.00,0.55
19280110,0.00,0.61
19280111,0.00,0.67
19280112,0.00,0.73
19280113,0.00,0.79
19280114,0.47,0.84
19280115,1.07,0.89
19280116,1.07,0.94
19280117,1.07,1.00
19280118,1.07,1.05
19280119,1.31,1.10
19280120,1.31,1.16
19280121,1.31,1.21
19280122,1.49,1.27
19280123,1.49,1.32
19280124,1.79,1.38
19280125,1.89,1.43
19280126,1.89,1.49
19280127,1.89,1.54
19280128,2.11,1.59
19280129,2.11,1.64
19280130,2.11,1.70
19280131,2.11,1.75
19280201,2.11,1.81
19280202,2.11,1.87
19280203,2.11,1.92
19280204,2.11,1.98
19280205,2.16,2.04
19280206,2.16,2.09
19280207,2.18,2.15
19280208,2.18,2.21
19280209,2.18,2.26
19280210,2.18,2.32
19280211,2.18,2.37
19280212,2.18,2.43
19280213,2.18,2.48
19280214,2.18,2.54
19280215,2.18,2.59
19280216,2.18,2.64
19280217,2.18,2.69
19280218,2.18,2.74
19280219,2.18,2.80
19280220,2.18,2.85
19280221,2.18,2.90
19280222,2.18,2.95
19280223,2.18,3.01
19280224,2.38,3.06
19280225,2.38,3.11
19280226,2.38,3.16
19280227,2.38,3.22
19280228,2.38,3.27
19280229,2.38,3.27
19280301,2.38,3.32
19280302,2.38,3.38
19280303,2.38,3.43
19280304,2.38,3.48
19280305,2.38,3.53
19280306,2.38,3.59
19280307,2.38,3.64
19280308,2.38,3.69
19280309,2.38,3.75
19280310,2.38,3.80
19280311,2.38,3.86
19280312,2.38,3.91
19280313,2.38,3.97
19280314,2.38,4.02
19280315,2.38,4.08
19280316,2.38,4.14
19280317,2.38,4.19
19280318,2.38,4.25
19280319,2.38,4.30
19280320,2.38,4.36
19280321,2.38,4.41
19280322,2.38,4.47
19280323,2.38,4.52
19280324,2.38,4.58
19280325,2.38,4.63
19280326,2.38,4.69
19280327,2.88,4.75
19280328,3.58,4.80
19280329,3.58,4.86
19280330,3.69,4.92
19280331,3.90,4.97
19280401,3.96,5.02
19280402,3.96,5.08
19280403,4.38,5.14
19280404,4.38,5.19
19280405,4.41,5.25
19280406,4.41,5.30
19280407,4.41,5.35
19280408,4.41,5.40
19280409,4.41,5.46
19280410,4.41,5.51
19280411,4.41,5.56
19280412,4.58,5.61
19280413,4.58,5.67
19280414,4.58,5.73
19280415,4.58,5.78
19280416,4.58,5.84
19280417,4.76,5.89
19280418,4.76,5.95
19280419,4.76,6.00
19280420,4.76,6.06
19280421,4.76,6.11
19280422,4.76,6.17
19280423,4.76,6.23
19280424,4.76,6.28
19280425,4.76,6.33
19280426,4.76,6.38
19280427,4.76,6.44
19280428,4.76,6.49
19280429,4.76,6.54
19280430,4.96,6.59
19280501,4.96,6.64
19280502,4.96,6.69
19280503,4.96,6.74
19280504,4.96,6.79
19280505,4.96,6.85
19280506,4.96,6.91
19280507,4.96,6.97
19280508,4.96,7.03
19280509,4.96,7.09
19280510,4.96,7.15
19280511,4.96,7.20
19280512,4.96,7.26
19280513,4.96,7.31
19280514,4.96,7.37
19280515,4.96,7.42
19280516,4.96,7.47
19280517,4.96,7.53
19280518,4.96,7.58
19280519,4.96,7.64
19280520,4.96,7.69
19280521,4.96,7.75
19280522,4.96,7.81
19280523,4.96,7.87
19280524,4.96,7.93
19280525,4.96,7.99
19280526,4.96,8.05
19280527,4.99,8.12
19280528,4.99,8.18
19280529,4.99,8.24
19280530,4.99,8.30
19280531,4.99,8.36
19280601,4.99,8.43
19280602,5.21,8.49
19280603,5.21,8.56
19280604,5.21,8.61
19280605,5.21,8.67
19280606,5.21,8.72
19280607,5.21,8.78
19280608,5.21,8.83
19280609,5.21,8.88
19280610,5.21,8.93
19280611,5.21,8.98
19280612,5.21,9.03
19280613,5.21,9.08
19280614,5.21,9.12
19280615,5.21,9.17
19280616,5.21,9.21
19280617,5.21,9.26
19280618,5.21,9.30
19280619,5.21,9.33
19280620,5.21,9.37
19280621,5.21,9.40
19280622,5.21,9.43
19280623,5.21,9.46
19280624,5.21,9.48
19280625,5.21,9.51
19280626,5.21,9.53
19280627,5.40,9.55
19280628,5.57,9.57
19280629,5.60,9.59
19280630,5.60,9.61
19280701,5.60,9.62
19280702,5.60,9.64
19280703,5.97,9.65
19280704,6.07,9.66
19280705,6.13,9.67
19280706,6.18,9.68
19280707,6.18,9.69
19280708,6.18,9.71
19280709,6.18,9.72
19280710,6.18,9.73
19280711,6.18,9.75
19280712,6.18,9.76
19280713,6.18,9.77
19280714,6.18,9.78
19280715,6.18,9.79
19280716,6.18,9.80
19280717,6.18,9.81
19280718,6.18,9.82
19280719,6.18,9.83
19280720,6.18,9.84
19280721,6.18,9.85
19280722,6.18,9.86
19280723,6.18,9.87
19280724,6.18,9.88
19280725,6.18,9.89
19280726,6.18,9.90
19280727,6.18,9.91
19280728,6.18,9.92
19280729,6.18,9.93
19280730,6.18,9.94
19280731,6.18,9.95
19280801,6.18,9.96
19280802,6.18,9.97
19280803,6.18,9.99
19280804,6.18,10.00
19280805,6.18,10.01
19280806,6.18,10.02
19280807,6.18,10.03
19280808,6.18,10.04
19280809,6.18,10.05
19280810,6.18,10.06
19280811,6.18,10.08
19280812,6.18,10.09
19280813,6.18,10.10
19280814,6.18,10.11
19280815,6.18,10.12
19280816,6.18,10.13
19280817,6.18,10.15
19280818,6.18,10.16
19280819,6.18,10.17
19280820,6.18,10.18
19280821,6.18,10.20
19280822,6.20,10.21
19280823,6.20,10.22
19280824,6.20,10.23
19280825,6.20,10.25
19280826,6.20,10.26
19280827,6.20,10.28
19280828,6.27,10.29
19280829,6.27,10.31
19280830,6.27,10.33
19280831,6.27,10.34
19280901,6.27,10.36
19280902,6.27,10.37
19280903,6.27,10.39
19280904,6.27,10.40
19280905,6.27,10.42
19280906,6.27,10.44
19280907,6.27,10.46
19280908,6.39,10.47
19280909,6.39,10.49
19280910,6.39,10.51
19280911,6.39,10.53
19280912,7.15,10.55
19280913,7.15,10.57
19280914,7.15,10.59
19280915,7.15,10.60
19280916,7.15,10.62
19280917,7.15,10.64
19280918,7.15,10.66
19280919,7.15,10.68
19280920,7.15,10.71
19280921,7.15,10.73
19280922,7.15,10.75
19280923,7.15,10.77
19280924,7.15,10.79
19280925,7.15,10.82
19280926,7.15,10.84
19280927,7.15,10.87
19280928,7.15,10.90
19280929,7.15,10.92
19280930,7.15,10.95
19281001,7.15,10.98
19281002,7.17,11.01
19281003,7.17,11.04
19281004,7.34,11.07
19281005,7.34,11.10
19281006,7.34,11.13
19281007,7.47,11.16
19281008,7.47,11.19
19281009,7.47,11.22
19281010,7.47,11.25
19281011,7.47,11.28
19281012,7.47,11.31
19281013,7.47,11.35
19281014,7.47,11.39
19281015,7.47,11.42
19281016,7.47,11.46
19281017,7.71,11.50
19281018,7.71,11.55
19281019,7.71,11.59
19281020,7.71,11.64
19281021,7.71,11.68
19281022,7.71,11.73
19281023,7.71,11.78
19281024,7.71,11.83
19281025,7.71,11.87
19281026,7.71,11.92
19281027,7.71,11.97
19281028,7.71,12.02
19281029,7.71,12.07
19281030,7.71,12.12
19281031,8.31,12.17
19281101,8.31,12.22
19281102,8.31,12.28
19281103,8.31,12.33
19281104,8.38,12.39
19281105,8.38,12.45
19281106,8.38,12.52
19281107,8.38,12.58
19281108,8.38,12.65
19281109,8.58,12.71
19281110,8.58,12.78
19281111,8.58,12.84
19281112,8.58,12.91
19281113,8.58,12.97
19281114,8.58,13.04
19281115,8.58,13.11
19281116,8.88,13.17
19281117,8.88,13.24
19281118,8.88,13.31
19281119,8.88,13.37
19281120,8.88,13.44
19281121,8.88,13.50
19281122,8.88,13.57
19281123,8.88,13.63
19281124,8.88,13.69
19281125,8.88,13.76
19281126,9.00,13.82
19281127,9.00,13.89
19281128,9.00,13.95
19281129,9.00,14.02
19281130,9.10,14.09
19281201,9.10,14.16
19281202,9.10,14.23
19281203,9.10,14.30
19281204,9.10,14.36
19281205,9.10,14.43
19281206,9.10,14.49
19281207,9.10,14.55
19281208,9.10,14.61
19281209,9.27,14.67
19281210,9.46,14.73
19281211,9.46,14.79
19281212,9.46,14.85
19281213,9.63,14.92
19281214,9.63,14.98
19281215,9.63,15.04
19281216,9.63,15.11
19281217,9.63,15.18
19281218,9.63,15.25
19281219,9.63,15.32
19281220,9.63,15.39
19281221,9.63,15.46
19281222,9.63,15.54
19281223,9.63,15.61
19281224,9.63,15.68
19281225,9.93,15.74
19281226,10.03,15.81
19281227,10.09,15.88
19281228,10.17,15.95
19281229,10.17,16.02
19281230,10.52,16.08
19281231,10.52,16.15
19290101,0.00,0.06
19290102,0.00,0.12
19290103,0.50,0.18
19290104,0.50,0.24
19290105,0.50,0.30
19290106,0.50,0.36
19290107,0.50,0.42
19290108,0.50,0.48
19290109,1.10,0.55
19290110,1.10,0.61
19290111,1.50,0.67
19290112,1.50,0.73
19290113,1.75,0.79
19290114,1.85,0.84
19290115,1.85,0.89
19290116,1.85,0.94
19290117,1.85,1.00
19290118,1.85,1.05
19290119,1.85,1.10
19290120,1.85,1.16
19290121,1.85,1.21
19290122,1.85,1.27
19290123,1.85,1.32
19290124,1.85,1.38
19290125,1.85,1.43
19290126,2.05,1.49
19290127,2.05,1.54
19290128,2.45,1.59
19290129,2.75,1.64
19290130,3.35,1.70
19290131,3.75,1.75
19290201,3.75,1.81
19290202,3.75,1.87
19290203,3.75,1.92
19290204,3.75,1.98
19290205,3.75,2.04
19290206,3.75,2.09
19290207,3.75,2.15
19290208,3.75,2.21
19290209,3.75,2.26
19290210,3.75,2.32
19290211,3.75,2.37
19290212,3.75,2.43
19290213,3.75,2.48
19290214,3.75,2.54
19290215,3.75,2.59
19290216,3.75,2.64
19290217,3.75,2.69
19290218,3.75,2.74
19290219,3.75,2.80
19290220,3.75,2.85
19290221,3.75,2.90
19290222,3.75,2.95
19290223,3.75,3.01
19290224,3.75,3.06
19290225,3.75,3.11
19290226,3.75,3.16
19290227,3.75,3.22
19290228,3.75,3.27
19290301,3.75,3.32
19290302,3.75,3.38
19290303,3.75,3.43
19290304,3.75,3.48
19290305,3.80,3.53
19290306,3.80,3.59
19290307,3.80,3.64
19290308,3.80,3.69
19290309,3.80,3.75
19290310,3.92,3.80
19290311,3.92,3.86
19290312,3.92,3.91
19290313,3.92,3.97
19290314,3.92,4.02
19290315,3.92,4.08
19290316,3.92,4.14
19290317,3.92,4.19
19290318,3.92,4.25
19290319,3.92,4.30
19290320,4.36,4.36
19290321,4.47,4.41
19290322,4.47,4.47
19290323,4.57,4.52
19290324,4.65,4.58
19290325,4.65,4.63
19290326,4.65,4.69
19290327,4.65,4.75
19290328,4.75,4.80
19290329,4.75,4.86
19290330,4.75,4.92
19290331,4.75,4.97
19290401,4.75,5.02
19290402,4.75,5.08
19290403,4.75,5.14
19290404,4.75,5.19
19290405,4.79,5.25
19290406,4.79,5.30
19290407,4.87,5.35
19290408,4.87,5.40
19290409,4.87,5.46
19290410,4.87,5.51
19290411,4.87,5.56
19290412,4.87,5.61
19290413,4.87,5.67
19290414,4.87,5.73
19290415,5.10,5.78
19290416,5.10,5.84
19290417,5.10,5.89
19290418,5.10,5.95
19290419,5.10,6.00
19290420,5.10,6.06
19290421,5.10,6.11
19290422,5.10,6.17
19290423,5.10,6.23
19290424,5.10,6.28
19290425,5.10,6.33
19290426,5.10,6.38
19290427,5.10,6.44
19290428,5.13,6.49
19290429,5.13,6.54
19290430,5.13,6.59
19290501,5.13,6.64
19290502,5.13,6.69
19290503,5.13,6.74
19290504,5.18,6.79
19290505,5.41,6.85
19290506,5.73,6.91
19290507,5.73,6.97
19290508,5.73,7.03
19290509,5.93,7.09
19290510,5.93,7.15
19290511,5.93,7.20
19290512,5.93,7.26
19290513,6.10,7.31
19290514,6.10,7.37
19290515,6.10,7.42
19290516,6.10,7.47
19290517,6.10,7.53
19290518,6.10,7.58
19290519,6.10,7.64
19290520,6.10,7.69
19290521,6.10,7.75
19290522,6.10,7.81
19290523,6.10,7.87
19290524,6.10,7.93
19290525,6.10,7.99
19290526,6.10,8.05
19290527,6.10,8.12
19290528,6.10,8.18
19290529,6.10,8.24
19290530,6.10,8.30
19290531,6.10,8.36
19290601,6.61,8.43
19290602,6.61,8.49
19290603,6.61,8.56
19290604,6.61,8.61
19290605,6.61,8.67
19290606,6.94,8.72
19290607,6.94,8.78
19290608,7.34,8.83
19290609,7.34,8.88
19290610,7.34,8.93
19290611,7.34,8.98
19290612,7.34,9.03
19290613,7.40,9.08
19290614,7.40,9.12
19290615,7.84,9.17
19290616,7.84,9.21
19290617,7.84,9.26
19290618,8.06,9.30
19290619,8.06,9.33
19290620,8.06,9.37
19290621,8.06,9.40
19290622,8.06,9.43
19290623,8.06,9.46
19290624,8.06,9.48
19290625,8.06,9.51
19290626,8.06,9.53
19290627,8.06,9.55
19290628,8.06,9.57
19290629,8.06,9.59
19290630,8.06,9.61
19290701,8.06,9.62
19290702,8.06,9.64
19290703,8.06,9.65
19290704,8.06,9.66
19290705,8.06,9.67
19290706,8.06,9.68
19290707,8.06,9.69
19290708,8.06,9.71
19290709,8.06,9.72
19290710,8.06,9.73
19290711,8.06,9.75
19290712,8.06,9.76
19290713,8.06,9.77
19290714,8.06,9.78
19290715,8.06,9.79
19290716,8.06,9.80
19290717,8.06,9.81
19290718,8.06,9.82
19290719,8.06,9.83
19290720,8.06,9.84
19290721,8.06,9.85
19290722,8.06,9.86
19290723,8.06,9.87
19290724,8.06,9.88
19290725,8.06,9.89
19290726,8.06,9.90
19290727,8.06,9.91
19290728,8.06,9.92
19290729,8.06,9.93
19290730,8.06,9.94
19290731,8.06,9.95
19290801,8.06,9.96
19290802,8.06,9.97
19290803,8.06,9.99
19290804,8.06,10.00
19290805,8.06,10.01
19290806,8.06,10.02
19290807,8.06,10.03
19290808,8.06,10.04
19290809,8.06,10.05
19290810,8.06,10.06
19290811,8.06,10.08
19290812,8.06,10.09
19290813,8.06,10.10
19290814,8.06,10.11
19290815,8.06,10.12
19290816,8.06,10.13
19290817,8.06,10.15
19290818,8.06,10.16
19290819,8.06,10.17
19290820,8.06,10.18
19290821,8.06,10.20
19290822,8.06,10.21
19290823,8.06,10.22
19290824,8.06,10.23
19290825,8.06,10.25
19290826,8.11,10.26
19290827,8.11,10.28
19290828,8.11,10.29
19290829,8.11,10.31
19290830,8.11,10.33
19290831,8.11,10.34
19290901,8.11,10.36
19290902,8.11,10.37
19290903,8.11,10.39
19290904,8.11,10.40
19290905,8.11,10.42
19290906,8.11,10.44
19290907,8.11,10.46
19290908,8.11,10.47
19290909,8.11,10.49
19290910,8.11,10.51
19290911,8.11,10.53
19290912,8.11,10.55
19290913,8.11,10.57
19290914,8.11,10.59
19290915,8.11,10.60
19290916,8.11,10.62
19290917,8.11,10.64
19290918,8.11,10.66
19290919,8.11,10.68
19290920,8.11,10.71
19290921,8.11,10.73
19290922,8.11,10.75
19290923,8.11,10.77
19290924,8.37,10.79
19290925,8.37,10.82
19290926,8.69,10.84
19290927,8.69,10.87
19290928,8.69,10.90
19290929,8.69,10.92
19290930,8.69,10.95
19291001,8.69,10.98
19291002,8.69,11.01
19291003,8.69,11.04
19291004,8.69,11.07
19291005,8.69,11.10
19291006,8.69,11.13
19291007,8.69,11.16
19291008,8.69,11.19
19291009,8.69,11.22
19291010,8.69,11.25
19291011,8.69,11.28
19291012,8.69,11.31
19291013,8.69,11.35
19291014,8.69,11.39
19291015,8.69,11.42
19291016,8.69,11.46
19291017,8.69,11.50
19291018,8.69,11.55
19291019,8.69,11.59
19291020,8.69,11.64
19291021,8.69,11.68
19291022,8.69,11.73
19291023,8.69,11.78
19291024,8.69,11.83
19291025,8.69,11.87
19291026,8.69,11.92
19291027,8.69,11.97
19291028,8.69,12.02
19291029,8.69,12.07
19291030,8.69,12.12
19291031,8.69,12.17
19291101,8.69,12.22
19291102,8.69,12.28
19291103,8.69,12.33
19291104,8.69,12.39
19291105,8.69,12.45
19291106,8.69,12.52
19291107,8.69,12.58
19291108,8.69,12.65
19291109,8.69,12.71
19291110,8.69,12.78
19291111,8.69,12.84
19291112,8.69,12.91
19291113,8.69,12.97
19291114,8.69,13.04
19291115,8.69,13.11
19291116,8.69,13.17
19291117,8.69,13.24
19291118,8.69,13.31
19291119,8.69,13.37
19291120,8.69,13.44
19291121,8.69,13.50
19291122,8.69,13.57
19291123,8.69,13.63
19291124,8.69,13.69
19291125,8.92,13.76
19291126,8.92,13.82
19291127,8.92,13.89
19291128,8.92,13.95
19291129,8.92,14.02
19291130,8.92,14.09
19291201,8.92,14.16
19291202,8.92,14.23
19291203,8.92,14.30
19291204,8.92,14.36
19291205,8.92,14.43
19291206,8.92,14.49
19291207,8.92,14.55
19291208,9.25,14.61
19291209,9.45,14.67
19291210,9.60,14.73
19291211,10.33,14.79
19291212,10.33,14.85
19291213,10.33,14.92
19291214,11.14,14.98
19291215,11.14,15.04
19291216,11.46,15.11
19291217,11.46,15.18
19291218,11.46,15.25
19291219,12.03,15.32
19291220,12.03,15.39
19291221,12.09,15.46
19291222,12.09,15.54
19291223,12.09,15.61
19291224,12.09,15.68
19291225,12.09,15.74
19291226,12.09,15.81
19291227,12.09,15.88
19291228,12.09,15.95
19291229,12.09,16.02
19291230,12.09,16.08
19291231,12.09,16.15
19300101,0.00,0.06
19300102,0.00,0.12
19300103,0.00,0.18
19300104,0.00,0.24
19300105,0.25,0.30
19300106,0.25,0.36
19300107,0.25,0.42
19300108,0.25,0.48
19300109,0.25,0.55
19300110,0.32,0.61
19300111,0.32,0.67
19300112,0.46,0.73
19300113,0.53,0.79
19300114,0.53,0.84
19300115,0.60,0.89
19300116,0.60,0.94
19300117,0.63,1.00
19300118,0.63,1.05
19300119,0.71,1.10
19300120,0.79,1.16
19300121,0.79,1.21
19300122,0.79,1.27
19300123,0.79,1.32
19300124,0.79,1.38
19300125,0.79,1.43
19300126,0.79,1.49
19300127,0.79,1.54
19300128,0.79,1.59
19300129,0.79,1.64
19300130,0.79,1.70
19300131,0.79,1.75
19300201,0.79,1.81
19300202,0.79,1.87
19300203,0.79,1.92
19300204,0.89,1.98
19300205,0.96,2.04
19300206,0.96,2.09
19300207,1.04,2.15
19300208,1.04,2.21
19300209,1.04,2.26
19300210,1.16,2.32
19300211,1.16,2.37
19300212,1.16,2.43
19300213,1.61,2.48
19300214,1.61,2.54
19300215,1.61,2.59
19300216,1.61,2.64
19300217,1.61,2.69
19300218,1.61,2.74
19300219,1.62,2.80
19300220,1.62,2.85
19300221,1.62,2.90
19300222,1.80,2.95
19300223,1.80,3.01
19300224,1.80,3.06
19300225,1.80,3.11
19300226,1.80,3.16
19300227,1.80,3.22
19300228,1.83,3.27
19300301,1.83,3.32
19300302,1.83,3.38
19300303,1.83,3.43
19300304,1.83,3.48
19300305,1.83,3.53
19300306,1.83,3.59
19300307,1.83,3.64
19300308,1.83,3.69
19300309,1.83,3.75
19300310,1.83,3.80
19300311,1.83,3.86
19300312,1.83,3.91
19300313,1.83,3.97
19300314,1.83,4.02
19300315,1.91,4.08
19300316,1.91,4.14
19300317,1.91,4.19
19300318,1.91,4.25
19300319,1.91,4.30
19300320,1.91,4.36
19300321,1.99,4.41
19300322,1.99,4.47
19300323,1.99,4.52
19300324,2.26,4.58
19300325,2.29,4.63
19300326,2.29,4.69
19300327,2.29,4.75
19300328,2.29,4.80
19300329,2.33,4.86
19300330,2.33,4.92
19300331,2.33,4.97
19300401,2.33,5.02
19300402,2.33,5.08
19300403,2.33,5.14
19300404,2.33,5.19
19300405,2.33,5.25
19300406,2.35,5.30
19300407,2.35,5.35
19300408,2.35,5.40
19300409,2.35,5.46
19300410,2.35,5.51
19300411,2.35,5.56
19300412,2.56,5.61
19300413,2.56,5.67
19300414,2.56,5.73
19300415,2.74,5.78
19300416,2.74,5.84
19300417,2.74,5.89
19300418,2.74,5.95
19300419,2.74,6.00
19300420,2.74,6.06
19300421,2.79,6.11
19300422,2.79,6.17
19300423,2.81,6.23
19300424,2.98,6.28
19300425,2.98,6.33
19300426,3.26,6.38
19300427,3.26,6.44
19300428,3.26,6.49
19300429,3.26,6.54
19300430,3.26,6.59
19300501,3.26,6.64
19300502,3.42,6.69
19300503,3.71,6.74
19300504,3.71,6.79
19300505,3.71,6.85
19300506,3.71,6.91
19300507,3.71,6.97
19300508,3.71,7.03
19300509,3.71,7.09
19300510,3.71,7.15
19300511,3.71,7.20
19300512,3.71,7.26
19300513,3.71,7.31
19300514,3.71,7.37
19300515,3.71,7.42
19300516,3.71,7.47
19300517,3.71,7.53
19300518,3.71,7.58
19300519,3.78,7.64
19300520,4.15,7.69
19300521,4.15,7.75
19300522,4.15,7.81
19300523,4.15,7.87
19300524,4.15,7.93
19300525,4.15,7.99
19300526,4.30,8.05
19300527,4.30,8.12
19300528,4.30,8.18
19300529,4.30,8.24
19300530,5.47,8.30
19300531,5.73,8.36
19300601,5.73,8.43
19300602,5.73,8.49
19300603,5.84,8.56
19300604,5.84,8.61
19300605,5.84,8.67
19300606,5.84,8.72
19300607,5.84,8.78
19300608,5.84,8.83
19300609,5.84,8.88
19300610,5.84,8.93
19300611,5.84,8.98
19300612,5.84,9.03
19300613,5.84,9.08
19300614,5.84,9.12
19300615,5.84,9.17
19300616,5.84,9.21
19300617,5.84,9.26
19300618,5.84,9.30
19300619,5.84,9.33
19300620,6.39,9.37
19300621,6.39,9.40
19300622,6.39,9.43
19300623,6.39,9.46
19300624,6.39,9.48
19300625,6.39,9.51
19300626,6.39,9.53
19300627,6.39,9.55
19300628,6.39,9.57
19300629,6.39,9.59
19300630,6.39,9.61
19300701,6.44,9.62
19300702,6.44,9.64
19300703,6.44,9.65
19300704,6.44,9.66
19300705,6.44,9.67
19300706,6.44,9.68
19300707,6.44,9.69
19300708,6.44,9.71
19300709,6.44,9.72
19300710,6.44,9.73
19300711,6.44,9.75
19300712,6.44,9.76
19300713,6.44,9.77
19300714,6.44,9.78
19300715,6.44,9.79
19300716,6.44,9.80
19300717,6.44,9.81
19300718,6.44,9.82
19300719,6.44,9.83
19300720,6.44,9.84
19300721,6.44,9.85
19300722,6.44,9.86
19300723,6.44,9.87
19300724,6.44,9.88
19300725,6.44,9.89
19300726,6.44,9.90
19300727,6.44,9.91
19300728,6.44,9.92
19300729,6.44,9.93
19300730,6.44,9.94
19300731,6.44,9.95
19300801,6.44,9.96
19300802,6.44,9.97
19300803,6.44,9.99
19300804,6.51,10.00
19300805,6.51,10.01
19300806,6.51,10.02
19300807,6.51,10.03
19300808,6.51,10.04
19300809,6.51,10.05
19300810,6.51,10.06
19300811,6.51,10.08
19300812,6.51,10.09
19300813,6.51,10.10
19300814,6.51,10.11
19300815,6.51,10.12
19300816,6.51,10.13
19300817,6.51,10.15
19300818,6.51,10.16
19300819,6.51,10.17
19300820,6.51,10.18
19300821,6.51,10.20
19300822,6.51,10.21
19300823,6.51,10.22
19300824,6.51,10.23
19300825,6.51,10.25
19300826,6.51,10.26
19300827,6.51,10.28
19300828,6.51,10.29
19300829,6.51,10.31
19300830,6.51,10.33
19300831,6.51,10.34
19300901,6.51,10.36
19300902,6.51,10.37
19300903,6.51,10.39
19300904,6.51,10.40
19300905,6.51,10.42
19300906,6.51,10.44
19300907,6.51,10.46
19300908,6.51,10.47
19300909,6.51,10.49
19300910,6.51,10.51
19300911,6.51,10.53
19300912,6.51,10.55
19300913,6.51,10.57
19300914,6.51,10.59
19300915,6.51,10.60
19300916,6.51,10.62
19300917,6.51,10.64
19300918,6.51,10.66
19300919,6.51,10.68
19300920,6.51,10.71
19300921,6.51,10.73
19300922,6.51,10.75
19300923,6.51,10.77
19300924,6.51,10.79
19300925,6.51,10.82
19300926,6.51,10.84
19300927,6.51,10.87
19300928,7.33,10.90
19300929,7.42,10.92
19300930,7.42,10.95
19301001,7.42,10.98
19301002,7.42,11.01
19301003,7.42,11.04
19301004,7.42,11.07
19301005,7.42,11.10
19301006,7.82,11.13
19301007,8.85,11.16
19301008,8.98,11.19
19301009,8.98,11.22
19301010,8.98,11.25
19301011,8.98,11.28
19301012,8.98,11.31
19301013,8.98,11.35
19301014,8.98,11.39
19301015,8.98,11.42
19301016,8.98,11.46
19301017,9.13,11.50
19301018,9.13,11.55
19301019,9.13,11.59
19301020,9.13,11.64
19301021,9.13,11.68
19301022,9.13,11.73
19301023,9.13,11.78
19301024,9.13,11.83
19301025,9.13,11.87
19301026,9.13,11.92
19301027,9.13,11.97
19301028,9.13,12.02
19301029,9.40,12.07
19301030,9.40,12.12
19301031,9.40,12.17
19301101,9.40,12.22
19301102,9.40,12.28
19301103,9.40,12.33
19301104,9.40,12.39
19301105,9.40,12.45
19301106,9.40,12.52
19301107,9.40,12.58
19301108,9.40,12.65
19301109,9.63,12.71
19301110,9.63,12.78
19301111,9.63,12.84
19301112,9.83,12.91
19301113,9.83,12.97
19301114,9.93,13.04
19301115,10.65,13.11
19301116,10.65,13.17
19301117,11.05,13.24
19301118,11.05,13.31
19301119,11.05,13.37
19301120,11.05,13.44
19301121,11.05,13.50
19301122,11.05,13.57
19301123,11.05,13.63
19301124,11.05,13.69
19301125,11.05,13.76
19301126,11.05,13.82
19301127,11.05,13.89
19301128,11.05,13.95
19301129,11.05,14.02
19301130,11.05,14.09
19301201,11.05,14.16
19301202,11.28,14.23
19301203,11.28,14.30
19301204,11.28,14.36
19301205,11.28,14.43
19301206,11.28,14.49
19301207,11.58,14.55
19301208,11.58,14.61
19301209,11.58,14.67
19301210,11.58,14.73
19301211,11.86,14.79
19301212,11.86,14.85
19301213,11.96,14.92
19301214,11.96,14.98
19301215,11.96,15.04
19301216,11.96,15.11
19301217,12.13,15.18
19301218,12.13,15.25
19301219,12.13,15.32
19301220,12.13,15.39
19301221,12.13,15.46
19301222,12.13,15.54
19301223,12.13,15.61
19301224,12.13,15.68
19301225,12.13,15.74
19301226,12.13,15.81
19301227,12.13,15.88
19301228,12.13,15.95
19301229,12.13,16.02
19301230,12.13,16.08
19301231,12.13,16.15
19310101,0.00,0.06
19310102,0.00,0.12
19310103,0.00,0.18
19310104,0.00,0.24
19310105,0.09,0.30
19310106,0.09,0.36
19310107,0.09,0.42
19310108,0.09,0.48
19310109,0.09,0.55
19310110,0.09,0.61
19310111,0.09,0.67
19310112,0.93,0.73
19310113,0.93,0.79
19310114,0.95,0.84
19310115,0.95,0.89
19310116,1.07,0.94
19310117,1.07,1.00
19310118,1.07,1.05
19310119,1.07,1.10
19310120,1.07,1.16
19310121,1.07,1.21
19310122,1.25,1.27
19310123,1.53,1.32
19310124,1.53,1.38
19310125,1.56,1.43
19310126,1.63,1.49
19310127,1.63,1.54
19310128,1.63,1.59
19310129,1.63,1.64
19310130,1.63,1.70
19310131,1.63,1.75
19310201,1.63,1.81
19310202,1.63,1.87
19310203,1.63,1.92
19310204,1.63,1.98
19310205,1.63,2.04
19310206,1.63,2.09
19310207,1.63,2.15
19310208,1.63,2.21
19310209,1.63,2.26
19310210,1.63,2.32
19310211,1.63,2.37
19310212,1.63,2.43
19310213,1.63,2.48
19310214,1.63,2.54
19310215,1.90,2.59
19310216,1.90,2.64
19310217,1.98,2.69
19310218,2.14,2.74
19310219,2.14,2.80
19310220,2.14,2.85
19310221,2.14,2.90
19310222,2.14,2.95
19310223,2.49,3.01
19310224,2.49,3.06
19310225,2.49,3.11
19310226,2.49,3.16
19310227,2.49,3.22
19310228,2.49,3.27
19310301,2.49,3.32
19310302,2.49,3.38
19310303,2.49,3.43
19310304,2.49,3.48
19310305,2.49,3.53
19310306,2.49,3.59
19310307,2.49,3.64
19310308,2.49,3.69
19310309,2.49,3.75
19310310,2.49,3.80
