date,min,max,normal_min,normal_max
18930101,35.0,43.0,32.3,43.2
18930102,34.0,40.0,32.3,43.3
18930103,33.0,37.0,32.3,43.4
18930104,29.0,36.0,32.3,43.5
18930105,28.0,35.0,32.4,43.6
18930106,29.0,39.0,32.4,43.7
18930107,27.0,41.0,32.4,43.8
18930108,25.0,50.0,32.5,43.9
18930109,26.0,36.0,32.5,44.0
18930110,31.0,49.0,32.5,44.1
18930111,25.0,46.0,32.6,44.3
18930112,25.0,37.0,32.6,44.4
18930113,28.0,41.0,32.6,44.5
18930114,25.0,40.0,32.6,44.7
18930115,25.0,38.0,32.7,44.8
18930116,20.0,41.0,32.7,44.9
18930117,17.0,34.0,32.7,45.1
18930118,18.0,37.0,32.7,45.2
18930119,16.0,37.0,32.7,45.3
18930120,17.0,38.0,32.7,45.5
18930121,24.0,39.0,32.7,45.6
18930122,26.0,45.0,32.7,45.8
18930123,18.0,44.0,32.7,45.9
18930124,19.0,40.0,32.7,46.1
18930125,24.0,37.0,32.7,46.2
18930126,19.0,25.0,32.7,46.3
18930127,19.0,28.0,32.7,46.5
18930128,20.0,28.0,32.7,46.6
18930129,21.0,33.0,32.7,46.8
18930130,24.0,32.0,32.7,46.9
18930131,12.0,28.0,32.7,47.1
18930201,22.0,30.0,32.7,47.2
18930202,22.0,34.0,32.7,47.4
18930203,24.0,34.0,32.7,47.5
18930204,28.0,45.0,32.7,47.7
18930205,30.0,34.0,32.7,47.8
18930206,28.0,34.0,32.7,48.0
18930207,28.0,34.0,32.7,48.1
18930208,28.0,34.0,32.7,48.3
18930209,32.0,36.0,32.8,48.4
18930210,33.0,39.0,32.8,48.6
18930211,32.0,40.0,32.8,48.7
18930212,28.0,40.0,32.8,48.9
18930213,26.0,43.0,32.9,49.1
18930214,24.0,38.0,32.9,49.2
18930215,26.0,40.0,33.0,49.4
18930216,28.0,42.0,33.0,49.6
18930217,27.0,44.0,33.1,49.8
18930218,29.0,46.0,33.1,49.9
18930219,28.0,46.0,33.2,50.1
18930220,30.0,46.0,33.3,50.3
18930221,35.0,48.0,33.3,50.5
18930222,36.0,51.0,33.4,50.7
18930223,36.0,56.0,33.5,50.9
18930224,34.0,54.0,33.6,51.1
18930225,36.0,46.0,33.7,51.3
18930226,27.0,42.0,33.8,51.4
18930227,29.0,41.0,33.9,51.6
18930228,29.0,46.0,34.0,51.8
18930301,28.0,43.0,34.2,52.0
18930302,25.0,52.0,34.3,52.2
18930303,33.0,52.0,34.4,52.4
18930304,33.0,56.0,34.5,52.6
18930305,27.0,62.0,34.6,52.8
18930306,28.0,55.0,34.8,53.0
18930307,32.0,50.0,34.9,53.2
18930308,28.0,51.0,35.0,53.3
18930309,26.0,41.0,35.1,53.5
18930310,32.0,41.0,35.3,53.7
18930311,33.0,44.0,35.4,53.9
18930312,32.0,50.0,35.5,54.1
18930313,32.0,51.0,35.6,54.2
18930314,34.0,53.0,35.8,54.4
18930315,35.0,49.0,35.9,54.5
18930316,36.0,47.0,36.0,54.7
18930317,34.0,42.0,36.1,54.9
18930318,34.0,44.0,36.2,55.0
18930319,34.0,52.0,36.3,55.2
18930320,31.0,45.0,36.4,55.3
18930321,34.0,55.0,36.5,55.5
18930322,38.0,54.0,36.6,55.6
18930323,36.0,52.0,36.7,55.7
18930324,34.0,56.0,36.8,55.9
18930325,35.0,54.0,36.9,56.0
18930326,34.0,53.0,37.0,56.2
18930327,37.0,54.0,37.1,56.3
18930328,38.0,52.0,37.1,56.4
18930329,36.0,59.0,37.2,56.6
18930330,39.0,56.0,37.3,56.7
18930331,37.0,52.0,37.4,56.9
18930401,38.0,54.0,37.5,57.0
18930402,37.0,56.0,37.5,57.2
18930403,38.0,52.0,37.6,57.3
18930404,37.0,48.0,37.7,57.5
18930405,37.0,51.0,37.8,57.7
18930406,37.0,49.0,37.9,57.8
18930407,34.0,55.0,38.0,58.0
18930408,30.0,50.0,38.1,58.2
18930409,35.0,52.0,38.2,58.4
18930410,34.0,50.0,38.3,58.6
18930411,38.0,55.0,38.4,58.8
18930412,35.0,54.0,38.5,59.0
18930413,34.0,53.0,38.6,59.2
18930414,34.0,54.0,38.8,59.5
18930415,33.0,53.0,38.9,59.7
18930416,29.0,53.0,39.0,60.0
18930417,30.0,53.0,39.2,60.2
18930418,37.0,54.0,39.3,60.5
18930419,39.0,56.0,39.5,60.7
18930420,37.0,56.0,39.7,61.0
18930421,36.0,59.0,39.8,61.3
18930422,35.0,61.0,40.0,61.6
18930423,34.0,60.0,40.2,61.9
18930424,29.0,59.0,40.4,62.2
18930425,34.0,60.0,40.6,62.5
18930426,36.0,61.0,40.8,62.8
18930427,38.0,63.0,41.0,63.1
18930428,37.0,60.0,41.3,63.4
18930429,39.0,61.0,41.5,63.8
18930430,36.0,59.0,41.7,64.1
18930501,37.0,60.0,42.0,64.4
18930502,34.0,62.0,42.2,64.7
18930503,36.0,60.0,42.4,65.0
18930504,38.0,62.0,42.7,65.3
18930505,41.0,73.0,42.9,65.6
18930506,39.0,64.0,43.2,65.9
18930507,42.0,66.0,43.4,66.2
18930508,45.0,68.0,43.7,66.5
18930509,51.0,71.0,43.9,66.8
18930510,36.0,66.0,44.1,67.0
18930511,50.0,72.0,44.4,67.3
18930512,44.0,68.0,44.6,67.5
18930513,44.0,76.0,44.8,67.8
18930514,42.0,73.0,45.1,68.0
18930515,45.0,74.0,45.3,68.2
18930516,50.0,59.0,45.5,68.5
18930517,40.0,65.0,45.7,68.7
18930518,41.0,64.0,45.9,68.9
18930519,43.0,54.0,46.1,69.0
18930520,44.0,61.0,46.3,69.2
18930521,44.0,61.0,46.5,69.4
18930522,40.0,60.0,46.7,69.5
18930523,41.0,61.0,46.8,69.7
18930524,34.0,73.0,47.0,69.8
18930525,40.0,75.0,47.2,70.0
18930526,40.0,77.0,47.3,70.1
18930527,41.0,79.0,47.5,70.2
18930528,44.0,67.0,47.6,70.3
18930529,40.0,66.0,47.7,70.4
18930530,43.0,68.0,47.9,70.5
18930531,38.0,69.0,48.0,70.6
18930601,42.0,69.0,48.1,70.7
18930602,45.0,74.0,48.2,70.8
18930603,43.0,75.0,48.3,70.9
18930604,44.0,82.0,48.4,71.0
18930605,46.0,80.0,48.5,71.2
18930606,43.0,64.0,48.6,71.3
18930607,46.0,72.0,48.7,71.4
18930608,47.0,67.0,48.8,71.5
18930609,48.0,67.0,48.9,71.6
18930610,49.0,69.0,49.0,71.8
18930611,47.0,66.0,49.1,71.9
18930612,46.0,63.0,49.2,72.1
18930613,43.0,59.0,49.3,72.2
18930614,45.0,62.0,49.4,72.4
18930615,47.0,63.0,49.5,72.6
18930616,41.0,68.0,49.7,72.8
18930617,40.0,65.0,49.8,73.0
18930618,40.0,61.0,49.9,73.2
18930619,41.0,64.0,50.0,73.5
18930620,44.0,70.0,50.1,73.7
18930621,41.0,67.0,50.3,74.0
18930622,42.0,72.0,50.4,74.3
18930623,44.0,67.0,50.5,74.5
18930624,41.0,65.0,50.7,74.8
18930625,43.0,69.0,50.8,75.1
18930626,41.0,67.0,51.0,75.4
18930627,35.0,64.0,51.1,75.8
18930628,41.0,65.0,51.3,76.1
18930629,39.0,78.0,51.4,76.4
18930630,46.0,81.0,51.6,76.7
18930701,48.0,86.0,51.7,77.1
18930702,49.0,72.0,51.9,77.4
18930703,48.0,74.0,52.1,77.8
18930704,46.0,80.0,52.2,78.1
18930705,45.0,78.0,52.4,78.5
18930706,47.0,75.0,52.6,78.8
18930707,44.0,79.0,52.7,79.2
18930708,50.0,74.0,52.9,79.5
18930709,52.0,72.0,53.1,79.9
18930710,46.0,71.0,53.2,80.2
18930711,44.0,70.0,53.4,80.5
18930712,45.0,74.0,53.5,80.8
18930713,44.0,69.0,53.7,81.1
18930714,46.0,70.0,53.8,81.4
18930715,45.0,72.0,53.9,81.7
18930716,48.0,83.0,54.1,81.9
18930717,49.0,80.0,54.2,82.2
18930718,45.0,79.0,54.3,82.4
18930719,47.0,78.0,54.4,82.6
18930720,45.0,82.0,54.5,82.8
18930721,48.0,80.0,54.6,83.0
18930722,44.0,76.0,54.7,83.2
18930723,44.0,75.0,54.7,83.3
18930724,48.0,79.0,54.8,83.5
18930725,44.0,86.0,54.8,83.6
18930726,46.0,79.0,54.9,83.7
18930727,43.0,85.0,54.9,83.7
18930728,48.0,83.0,54.9,83.8
18930729,56.0,91.0,54.9,83.8
18930730,51.0,90.0,54.9,83.9
18930731,52.0,95.0,54.9,83.9
18930801,,,54.9,83.9
18930802,,,54.9,83.9
18930803,,,54.8,83.8
18930804,,,54.8,83.8
18930805,,,54.7,83.7
18930806,,,54.6,83.6
18930807,,,54.6,83.5
18930808,,,54.5,83.4
18930809,,,54.4,83.3
18930810,,,54.3,83.2
18930811,,,54.2,83.1
18930812,,,54.1,82.9
18930813,,,54.0,82.8
18930814,,,53.9,82.7
18930815,,,53.8,82.5
18930816,,,53.6,82.4
18930817,,,53.5,82.2
18930818,,,53.4,82.0
18930819,,,53.3,81.9
18930820,,,53.1,81.7
18930821,,,53.0,81.6
18930822,,,52.9,81.4
18930823,,,52.7,81.2
18930824,,,52.6,81.1
18930825,,,52.4,80.9
18930826,,,52.3,80.7
18930827,,,52.1,80.5
18930828,,,52.0,80.4
18930829,,,51.9,80.2
18930830,,,51.7,80.0
18930831,,,51.5,79.9
18930901,,,51.4,79.7
18930902,,,51.2,79.5
18930903,,,51.1,79.3
18930904,,,50.9,79.1
18930905,,,50.8,78.9
18930906,,,50.6,78.7
18930907,,,50.4,78.5
18930908,,,50.3,78.3
18930909,,,50.1,78.1
18930910,,,49.9,77.9
18930911,,,49.7,77.7
18930912,,,49.5,77.4
18930913,,,49.3,77.2
18930914,,,49.2,76.9
18930915,,,49.0,76.6
18930916,,,48.8,76.4
18930917,,,48.5,76.1
18930918,,,48.3,75.8
18930919,,,48.1,75.4
18930920,,,47.9,75.1
18930921,,,47.7,74.8
18930922,34.0,68.0,47.4,74.4
18930923,39.0,75.0,47.2,74.0
18930924,41.0,79.0,47.0,73.7
18930925,44.0,71.0,46.7,73.3
18930926,53.0,64.0,46.5,72.9
18930927,50.0,63.0,46.2,72.5
18930928,51.0,60.0,46.0,72.0
18930929,45.0,60.0,45.7,71.6
18930930,45.0,58.0,45.5,71.2
18931001,,,45.2,70.7
18931002,38.0,61.0,45.0,70.2
18931003,38.0,61.0,44.7,69.8
18931004,40.0,54.0,44.4,69.3
18931005,48.0,60.0,44.2,68.8
18931006,39.0,53.0,43.9,68.3
18931007,41.0,55.0,43.7,67.8
18931008,46.0,51.0,43.4,67.3
18931009,44.0,52.0,43.2,66.8
18931010,41.0,51.0,42.9,66.3
18931011,42.0,54.0,42.6,65.8
18931012,38.0,53.0,42.4,65.2
18931013,33.0,60.0,42.2,64.7
18931014,35.0,63.0,41.9,64.2
18931015,38.0,64.0,41.7,63.7
18931016,38.0,52.0,41.4,63.2
18931017,34.0,54.0,41.2,62.7
18931018,31.0,57.0,41.0,62.2
18931019,34.0,63.0,40.8,61.7
18931020,32.0,68.0,40.5,61.2
18931021,35.0,69.0,40.3,60.7
18931022,41.0,54.0,40.1,60.2
18931023,27.0,52.0,39.9,59.8
18931024,25.0,50.0,39.7,59.3
18931025,23.0,52.0,39.5,58.8
18931026,31.0,53.0,39.4,58.4
18931027,36.0,57.0,39.2,57.9
18931028,32.0,63.0,39.0,57.5
18931029,39.0,54.0,38.8,57.1
18931030,39.0,60.0,38.7,56.6
18931031,38.0,60.0,38.5,56.2
18931101,23.0,60.0,38.4,55.8
18931102,24.0,45.0,38.2,55.4
18931103,30.0,46.0,38.0,55.0
18931104,45.0,53.0,37.9,54.7
18931105,51.0,59.0,37.8,54.3
18931106,45.0,60.0,37.6,53.9
18931107,46.0,54.0,37.5,53.6
18931108,46.0,54.0,37.3,53.2
18931109,42.0,55.0,37.2,52.9
18931110,28.0,52.0,37.1,52.5
18931111,28.0,50.0,36.9,52.2
18931112,30.0,53.0,36.8,51.9
18931113,36.0,58.0,36.6,51.5
18931114,31.0,59.0,36.5,51.2
18931115,27.0,51.0,36.4,50.9
18931116,26.0,50.0,36.2,50.6
18931117,25.0,49.0,36.1,50.3
18931118,23.0,49.0,36.0,50.0
18931119,25.0,50.0,35.8,49.7
18931120,30.0,45.0,35.7,49.4
18931121,28.0,49.0,35.5,49.1
18931122,28.0,38.0,35.4,48.8
18931123,29.0,40.0,35.3,48.5
18931124,28.0,51.0,35.1,48.2
18931125,28.0,51.0,35.0,47.9
18931126,36.0,51.0,34.8,47.7
18931127,41.0,51.0,34.7,47.4
18931128,40.0,51.0,34.6,47.1
18931129,44.0,54.0,34.4,46.9
18931130,39.0,54.0,34.3,46.6
18931201,40.0,46.0,34.1,46.4
18931202,36.0,58.0,34.0,46.1
18931203,38.0,45.0,33.9,45.9
18931204,41.0,48.0,33.8,45.6
18931205,40.0,47.0,33.6,45.4
18931206,37.0,44.0,33.5,45.2
18931207,37.0,44.0,33.4,45.0
18931208,37.0,50.0,33.3,44.8
18931209,45.0,55.0,33.2,44.6
18931210,48.0,55.0,33.1,44.4
18931211,42.0,54.0,33.0,44.3
18931212,33.0,50.0,32.9,44.1
18931213,33.0,55.0,32.8,43.9
18931214,33.0,55.0,32.7,43.8
18931215,34.0,43.0,32.6,43.7
18931216,33.0,46.0,32.6,43.6
18931217,31.0,48.0,32.5,43.5
18931218,31.0,39.0,32.4,43.4
18931219,34.0,41.0,32.4,43.3
18931220,34.0,40.0,32.4,43.2
18931221,38.0,53.0,32.3,43.1
18931222,42.0,51.0,32.3,43.1
18931223,38.0,53.0,32.3,43.1
18931224,38.0,46.0,32.2,43.0
18931225,37.0,44.0,32.2,43.0
18931226,30.0,46.0,32.2,43.0
18931227,27.0,45.0,32.2,43.0
18931228,24.0,42.0,32.2,43.1
18931229,26.0,42.0,32.2,43.1
18931230,31.0,48.0,32.2,43.1
18931231,35.0,41.0,32.3,43.2
18940101,38.0,44.0,32.3,43.2
18940102,34.0,40.0,32.3,43.3
18940103,27.0,42.0,32.3,43.4
18940104,25.0,41.0,32.3,43.5
18940105,19.0,35.0,32.4,43.6
18940106,20.0,33.0,32.4,43.7
18940107,30.0,40.0,32.4,43.8
18940108,25.0,40.0,32.5,43.9
18940109,26.0,35.0,32.5,44.0
18940110,33.0,46.0,32.5,44.1
18940111,33.0,45.0,32.6,44.3
18940112,41.0,52.0,32.6,44.4
18940113,48.0,54.0,32.6,44.5
18940114,45.0,53.0,32.6,44.7
18940115,39.0,50.0,32.7,44.8
18940116,31.0,40.0,32.7,44.9
18940117,32.0,39.0,32.7,45.1
18940118,31.0,45.0,32.7,45.2
18940119,31.0,44.0,32.7,45.3
18940120,31.0,36.0,32.7,45.5
18940121,31.0,35.0,32.7,45.6
18940122,33.0,38.0,32.7,45.8
18940123,32.0,40.0,32.7,45.9
18940124,29.0,35.0,32.7,46.1
18940125,32.0,44.0,32.7,46.2
18940126,34.0,45.0,32.7,46.3
18940127,33.0,42.0,32.7,46.5
18940128,31.0,42.0,32.7,46.6
18940129,32.0,45.0,32.7,46.8
18940130,36.0,59.0,32.7,46.9
18940131,29.0,49.0,32.7,47.1
18940201,24.0,45.0,32.7,47.2
18940202,23.0,41.0,32.7,47.4
18940203,25.0,41.0,32.7,47.5
18940204,26.0,42.0,32.7,47.7
18940205,30.0,38.0,32.7,47.8
18940206,34.0,50.0,32.7,48.0
18940207,36.0,47.0,32.7,48.1
18940208,33.0,46.0,32.7,48.3
18940209,27.0,38.0,32.8,48.4
18940210,23.0,35.0,32.8,48.6
18940211,26.0,36.0,32.8,48.7
18940212,31.0,39.0,32.8,48.9
18940213,32.0,42.0,32.9,49.1
18940214,36.0,46.0,32.9,49.2
18940215,32.0,49.0,33.0,49.4
18940216,21.0,49.0,33.0,49.6
18940217,22.0,39.0,33.1,49.8
18940218,30.0,38.0,33.1,49.9
18940219,30.0,37.0,33.2,50.1
18940220,21.0,37.0,33.3,50.3
18940221,12.0,34.0,33.3,50.5
18940222,13.0,35.0,33.4,50.7
18940223,11.0,42.0,33.5,50.9
18940224,19.0,37.0,33.6,51.1
18940225,32.0,45.0,33.7,51.3
18940226,34.0,46.0,33.8,51.4
18940227,44.0,47.0,33.9,51.6
18940228,33.0,55.0,34.0,51.8
18940301,34.0,53.0,34.2,52.0
18940302,28.0,46.0,34.3,52.2
18940303,28.0,46.0,34.4,52.4
18940304,30.0,38.0,34.5,52.6
18940305,31.0,43.0,34.6,52.8
18940306,30.0,38.0,34.8,53.0
18940307,32.0,48.0,34.9,53.2
18940308,32.0,48.0,35.0,53.3
18940309,33.0,45.0,35.1,53.5
18940310,35.0,49.0,35.3,53.7
18940311,34.0,43.0,35.4,53.9
18940312,35.0,53.0,35.5,54.1
18940313,32.0,44.0,35.6,54.2
18940314,33.0,47.0,35.8,54.4
18940315,35.0,45.0,35.9,54.5
18940316,36.0,50.0,36.0,54.7
18940317,28.0,46.0,36.1,54.9
18940318,28.0,44.0,36.2,55.0
18940319,32.0,47.0,36.3,55.2
18940320,29.0,46.0,36.4,55.3
18940321,24.0,54.0,36.5,55.5
18940322,28.0,58.0,36.6,55.6
18940323,29.0,62.0,36.7,55.7
18940324,31.0,61.0,36.8,55.9
18940325,34.0,68.0,36.9,56.0
18940326,38.0,64.0,37.0,56.2
18940327,42.0,55.0,37.1,56.3
18940328,46.0,61.0,37.1,56.4
18940329,38.0,57.0,37.2,56.6
18940330,30.0,52.0,37.3,56.7
18940331,38.0,52.0,37.4,56.9
18940401,39.0,54.0,37.5,57.0
18940402,38.0,54.0,37.5,57.2
18940403,35.0,58.0,37.6,57.3
18940404,28.0,55.0,37.7,57.5
18940405,34.0,65.0,37.8,57.7
18940406,39.0,60.0,37.9,57.8
18940407,29.0,54.0,38.0,58.0
18940408,31.0,53.0,38.1,58.2
18940409,40.0,55.0,38.2,58.4
18940410,44.0,66.0,38.3,58.6
18940411,40.0,61.0,38.4,58.8
18940412,36.0,55.0,38.5,59.0
18940413,40.0,56.0,38.6,59.2
18940414,37.0,52.0,38.8,59.5
18940415,32.0,50.0,38.9,59.7
18940416,30.0,51.0,39.0,60.0
18940417,37.0,51.0,39.2,60.2
18940418,41.0,50.0,39.3,60.5
18940419,45.0,52.0,39.5,60.7
18940420,41.0,71.0,39.7,61.0
18940421,34.0,72.0,39.8,61.3
18940422,32.0,59.0,40.0,61.6
18940423,38.0,66.0,40.2,61.9
18940424,40.0,61.0,40.4,62.2
18940425,47.0,71.0,40.6,62.5
18940426,42.0,71.0,40.8,62.8
18940427,40.0,52.0,41.0,63.1
18940428,39.0,52.0,41.3,63.4
18940429,39.0,53.0,41.5,63.8
18940430,41.0,58.0,41.7,64.1
18940501,30.0,52.0,42.0,64.4
18940502,28.0,55.0,42.2,64.7
18940503,35.0,60.0,42.4,65.0
18940504,45.0,60.0,42.7,65.3
18940505,45.0,58.0,42.9,65.6
18940506,43.0,59.0,43.2,65.9
18940507,35.0,61.0,43.4,66.2
18940508,34.0,63.0,43.7,66.5
18940509,28.0,55.0,43.9,66.8
18940510,34.0,62.0,44.1,67.0
18940511,42.0,73.0,44.4,67.3
18940512,42.0,62.0,44.6,67.5
18940513,41.0,59.0,44.8,67.8
18940514,40.0,54.0,45.1,68.0
18940515,44.0,53.0,45.3,68.2
18940516,43.0,52.0,45.5,68.5
18940517,31.0,54.0,45.7,68.7
18940518,44.0,72.0,45.9,68.9
18940519,51.0,71.0,46.1,69.0
18940520,40.0,57.0,46.3,69.2
18940521,40.0,68.0,46.5,69.4
18940522,45.0,74.0,46.7,69.5
18940523,,,46.8,69.7
18940524,53.0,92.0,47.0,69.8
18940525,53.0,94.0,47.2,70.0
18940526,53.0,95.0,47.3,70.1
18940527,55.0,78.0,47.5,70.2
18940528,45.0,72.0,47.6,70.3
18940529,47.0,74.0,47.7,70.4
18940530,53.0,72.0,47.9,70.5
18940531,54.0,63.0,48.0,70.6
18940601,47.0,76.0,48.1,70.7
18940602,69.0,71.0,48.2,70.8
18940603,,,48.3,70.9
18940604,48.0,58.0,48.4,71.0
18940605,50.0,70.0,48.5,71.2
18940606,46.0,65.0,48.6,71.3
18940607,47.0,70.0,48.7,71.4
18940608,45.0,62.0,48.8,71.5
18940609,44.0,56.0,48.9,71.6
18940610,42.0,54.0,49.0,71.8
18940611,44.0,57.0,49.1,71.9
18940612,46.0,55.0,49.2,72.1
18940613,45.0,63.0,49.3,72.2
18940614,51.0,72.0,49.4,72.4
18940615,49.0,74.0,49.5,72.6
18940616,54.0,87.0,49.7,72.8
18940617,57.0,77.0,49.8,73.0
18940618,50.0,68.0,49.9,73.2
18940619,49.0,64.0,50.0,73.5
18940620,43.0,68.0,50.1,73.7
18940621,,,50.3,74.0
18940622,,,50.4,74.3
18940623,,,50.5,74.5
18940624,,,50.7,74.8
18940625,,,50.8,75.1
18940626,,,51.0,75.4
18940627,,,51.1,75.8
18940628,,,51.3,76.1
18940629,,,51.4,76.4
18940630,,,51.6,76.7
18940701,,,51.7,77.1
18940702,,,51.9,77.4
18940703,,,52.1,77.8
18940704,,,52.2,78.1
18940705,,,52.4,78.5
18940706,,,52.6,78.8
18940707,,,52.7,79.2
18940708,,,52.9,79.5
18940709,,,53.1,79.9
18940710,,,53.2,80.2
18940711,,,53.4,80.5
18940712,,,53.5,80.8
18940713,,,53.7,81.1
18940714,,,53.8,81.4
18940715,,,53.9,81.7
18940716,,,54.1,81.9
18940717,,,54.2,82.2
18940718,,,54.3,82.4
18940719,,,54.4,82.6
18940720,,,54.5,82.8
18940721,,,54.6,83.0
18940722,,,54.7,83.2
18940723,,,54.7,83.3
18940724,,,54.8,83.5
18940725,,,54.8,83.6
18940726,,,54.9,83.7
18940727,,,54.9,83.7
18940728,,,54.9,83.8
18940729,,,54.9,83.8
18940730,,,54.9,83.9
18940731,,,54.9,83.9
18940801,,,54.9,83.9
18940802,,,54.9,83.9
18940803,,,54.8,83.8
18940804,,,54.8,83.8
18940805,,,54.7,83.7
18940806,,,54.6,83.6
18940807,,,54.6,83.5
18940808,,,54.5,83.4
18940809,,,54.4,83.3
18940810,,,54.3,83.2
18940811,,,54.2,83.1
18940812,,,54.1,82.9
18940813,,,54.0,82.8
18940814,,,53.9,82.7
18940815,,,53.8,82.5
18940816,,,53.6,82.4
18940817,,,53.5,82.2
18940818,,,53.4,82.0
18940819,,,53.3,81.9
18940820,,,53.1,81.7
18940821,,,53.0,81.6
18940822,,,52.9,81.4
18940823,,,52.7,81.2
18940824,,,52.6,81.1
18940825,,,52.4,80.9
18940826,,,52.3,80.7
18940827,,,52.1,80.5
18940828,,,52.0,80.4
18940829,,,51.9,80.2
18940830,,,51.7,80.0
18940831,,,51.5,79.9
18940901,,,51.4,79.7
18940902,,,51.2,79.5
18940903,,,51.1,79.3
18940904,,,50.9,79.1
18940905,,,50.8,78.9
18940906,,,50.6,78.7
18940907,,,50.4,78.5
18940908,,,50.3,78.3
18940909,,,50.1,78.1
18940910,,,49.9,77.9
18940911,,,49.7,77.7
18940912,,,49.5,77.4
18940913,,,49.3,77.2
18940914,,,49.2,76.9
18940915,,,49.0,76.6
18940916,,,48.8,76.4
18940917,,,48.5,76.1
18940918,,,48.3,75.8
18940919,,,48.1,75.4
18940920,,,47.9,75.1
18940921,,,47.7,74.8
18940922,,,47.4,74.4
18940923,,,47.2,74.0
18940924,,,47.0,73.7
18940925,,,46.7,73.3
18940926,,,46.5,72.9
18940927,,,46.2,72.5
18940928,,,46.0,72.0
18940929,,,45.7,71.6
18940930,,,45.5,71.2
18941001,50.0,64.0,45.2,70.7
18941002,46.0,62.0,45.0,70.2
18941003,52.0,61.0,44.7,69.8
18941004,45.0,73.0,44.4,69.3
18941005,50.0,69.0,44.2,68.8
18941006,30.0,58.0,43.9,68.3
18941007,34.0,65.0,43.7,67.8
18941008,34.0,69.0,43.4,67.3
18941009,34.0,62.0,43.2,66.8
18941010,34.0,62.0,42.9,66.3
18941011,36.0,71.0,42.6,65.8
18941012,31.0,66.0,42.4,65.2
18941013,35.0,69.0,42.2,64.7
18941014,54.0,63.0,41.9,64.2
18941015,42.0,71.0,41.7,63.7
18941016,42.0,71.0,41.4,63.2
18941017,36.0,66.0,41.2,62.7
18941018,40.0,67.0,41.0,62.2
18941019,30.0,53.0,40.8,61.7
18941020,36.0,52.0,40.5,61.2
18941021,34.0,53.0,40.3,60.7
18941022,,,40.1,60.2
18941023,,,39.9,59.8
18941024,47.0,54.0,39.7,59.3
18941025,38.0,60.0,39.5,58.8
18941026,38.0,59.0,39.4,58.4
18941027,39.0,52.0,39.2,57.9
18941028,40.0,57.0,39.0,57.5
18941029,46.0,52.0,38.8,57.1
18941030,30.0,59.0,38.7,56.6
18941031,40.0,57.0,38.5,56.2
18941101,46.0,60.0,38.4,55.8
18941102,47.0,60.0,38.2,55.4
18941103,29.0,59.0,38.0,55.0
18941104,30.0,53.0,37.9,54.7
18941105,30.0,62.0,37.8,54.3
18941106,33.0,50.0,37.6,53.9
18941107,47.0,61.0,37.5,53.6
18941108,45.0,68.0,37.3,53.2
18941109,44.0,62.0,37.2,52.9
18941110,39.0,52.0,37.1,52.5
18941111,37.0,62.0,36.9,52.2
18941112,39.0,47.0,36.8,51.9
18941113,34.0,64.0,36.6,51.5
18941114,35.0,60.0,36.5,51.2
18941115,31.0,48.0,36.4,50.9
18941116,28.0,50.0,36.2,50.6
18941117,25.0,46.0,36.1,50.3
18941118,42.0,50.0,36.0,50.0
18941119,45.0,51.0,35.8,49.7
18941120,35.0,58.0,35.7,49.4
18941121,36.0,45.0,35.5,49.1
18941122,30.0,52.0,35.4,48.8
18941123,33.0,45.0,35.3,48.5
18941124,46.0,54.0,35.1,48.2
18941125,49.0,58.0,35.0,47.9
18941126,48.0,51.0,34.8,47.7
18941127,44.0,52.0,34.7,47.4
18941128,44.0,51.0,34.6,47.1
18941129,27.0,52.0,34.4,46.9
18941130,34.0,51.0,34.3,46.6
18941201,26.0,43.0,34.1,46.4
18941202,28.0,46.0,34.0,46.1
18941203,27.0,45.0,33.9,45.9
18941204,25.0,50.0,33.8,45.6
18941205,26.0,40.0,33.6,45.4
18941206,32.0,49.0,33.5,45.2
18941207,31.0,42.0,33.4,45.0
18941208,32.0,42.0,33.3,44.8
18941209,32.0,43.0,33.2,44.6
18941210,35.0,43.0,33.1,44.4
18941211,38.0,45.0,33.0,44.3
18941212,31.0,49.0,32.9,44.1
18941213,31.0,39.0,32.8,43.9
18941214,,,32.7,43.8
18941215,27.0,42.0,32.6,43.7
18941216,29.0,38.0,32.6,43.6
18941217,34.0,40.0,32.5,43.5
18941218,32.0,43.0,32.4,43.4
18941219,32.0,45.0,32.4,43.3
18941220,35.0,40.0,32.4,43.2
18941221,37.0,46.0,32.3,43.1
18941222,34.0,43.0,32.3,43.1
18941223,36.0,46.0,32.3,43.1
18941224,29.0,44.0,32.2,43.0
18941225,28.0,44.0,32.2,43.0
18941226,32.0,46.0,32.2,43.0
18941227,34.0,43.0,32.2,43.0
18941228,23.0,41.0,32.2,43.1
18941229,24.0,39.0,32.2,43.1
18941230,30.0,40.0,32.2,43.1
18941231,31.0,45.0,32.3,43.2
18950101,30.0,43.0,32.3,43.2
18950102,29.0,37.0,32.3,43.3
18950103,30.0,32.0,32.3,43.4
18950104,30.0,33.0,32.3,43.5
18950105,32.0,42.0,32.4,43.6
18950106,30.0,38.0,32.4,43.7
18950107,29.0,39.0,32.4,43.8
18950108,27.0,42.0,32.5,43.9
18950109,31.0,44.0,32.5,44.0
18950110,34.0,54.0,32.5,44.1
18950111,35.0,48.0,32.6,44.3
18950112,45.0,55.0,32.6,44.4
18950113,38.0,54.0,32.6,44.5
18950114,26.0,45.0,32.6,44.7
18950115,26.0,38.0,32.7,44.8
18950116,30.0,40.0,32.7,44.9
18950117,30.0,40.0,32.7,45.1
