date,precipitation,precipitation_normal
19630401,0.05,10.45
19630402,0.05,10.53
19630403,0.05,10.62
19630404,0.05,10.70
19630405,0.39,10.78
19630406,0.75,10.86
19630407,0.88,10.94
19630408,0.90,11.02
19630409,1.02,11.09
19630410,1.28,11.17
19630411,1.28,11.24
19630412,1.44,11.31
19630413,1.50,11.38
19630414,1.73,11.45
19630415,2.31,11.51
19630416,2.31,11.58
19630417,2.36,11.65
19630418,2.61,11.72
19630419,2.76,11.79
19630420,2.76,11.86
19630421,2.83,11.93
19630422,2.83,12.00
19630423,2.83,12.07
19630424,2.83,12.13
19630425,3.05,12.20
19630426,3.34,12.26
19630427,3.34,12.32
19630428,3.34,12.38
19630429,3.34,12.44
19630430,3.34,12.50
19630501,3.34,12.56
19630502,3.54,12.61
19630503,3.80,12.67
19630504,3.81,12.72
19630505,4.13,12.78
19630506,4.26,12.83
19630507,4.83,12.89
19630508,4.85,12.94
19630509,4.85,12.99
19630510,4.94,13.04
19630511,5.72,13.09
19630512,5.74,13.14
19630513,5.74,13.18
19630514,5.74,13.23
19630515,5.74,13.28
19630516,5.74,13.32
19630517,5.74,13.37
19630518,5.74,13.42
19630519,5.74,13.46
19630520,5.74,13.50
19630521,5.89,13.54
19630522,5.90,13.58
19630523,5.90,13.62
19630524,5.90,13.66
19630525,5.90,13.70
19630526,5.90,13.74
19630527,5.90,13.77
19630528,5.90,13.81
19630529,5.90,13.85
19630530,5.90,13.88
19630531,5.90,13.92
19630601,5.90,13.96
19630602,5.90,14.01
19630603,5.90,14.05
19630604,5.90,14.08
19630605,6.02,14.12
19630606,6.02,14.15
19630607,6.02,14.19
19630608,6.02,14.22
19630609,6.02,14.25
19630610,6.02,14.28
19630611,6.02,14.31
19630612,6.02,14.34
19630613,6.02,14.36
19630614,6.02,14.38
19630615,6.02,14.40
19630616,6.02,14.42
19630617,6.02,14.44
19630618,6.02,14.46
19630619,6.02,14.48
19630620,6.02,14.49
19630621,6.44,14.50
19630622,6.44,14.52
19630623,6.44,14.53
19630624,6.44,14.54
19630625,6.44,14.56
19630626,6.44,14.57
19630627,6.44,14.59
19630628,6.66,14.60
19630629,6.71,14.61
19630630,6.71,14.62
19630701,6.71,14.63
19630702,6.71,14.65
19630703,6.71,14.66
19630704,6.71,14.67
19630705,6.71,14.69
19630706,6.71,14.70
19630707,6.74,14.71
19630708,6.74,14.73
19630709,6.74,14.74
19630710,6.74,14.76
19630711,6.74,14.78
19630712,6.74,14.79
19630713,6.74,14.81
19630714,6.74,14.83
19630715,6.74,14.84
19630716,6.74,14.86
19630717,6.74,14.87
19630718,6.74,14.89
19630719,6.74,14.91
19630720,6.74,14.93
19630721,6.74,14.95
19630722,6.74,14.97
19630723,6.74,14.98
19630724,6.74,15.00
19630725,6.74,15.02
19630726,6.74,15.04
19630727,6.74,15.06
19630728,6.74,15.08
19630729,6.74,15.10
19630730,6.74,15.12
19630731,6.74,15.14
19630801,6.74,15.15
19630802,6.74,15.17
19630803,6.74,15.18
19630804,6.74,15.19
19630805,6.74,15.21
19630806,6.74,15.22
19630807,6.74,15.23
19630808,6.74,15.25
19630809,6.74,15.26
19630810,6.74,15.27
19630811,6.74,15.29
19630812,6.74,15.30
19630813,6.74,15.32
19630814,6.74,15.33
19630815,6.74,15.34
19630816,6.74,15.36
19630817,6.74,15.37
19630818,6.74,15.38
19630819,6.74,15.40
19630820,6.74,15.41
19630821,6.74,15.43
19630822,6.74,15.44
19630823,6.74,15.45
19630824,6.74,15.46
19630825,6.74,15.47
19630826,6.74,15.48
19630827,6.74,15.50
19630828,6.74,15.51
19630829,6.74,15.52
19630830,6.74,15.53
19630831,6.74,15.54
19630901,6.74,15.56
19630902,6.74,15.57
19630903,6.74,15.58
19630904,6.74,15.60
19630905,6.74,15.61
19630906,6.74,15.62
19630907,6.74,15.64
19630908,6.74,15.65
19630909,6.74,15.66
19630910,6.74,15.67
19630911,6.74,15.68
19630912,6.78,15.69
19630913,7.27,15.70
19630914,7.27,15.71
19630915,7.27,15.73
19630916,7.27,15.74
19630917,7.27,15.76
19630918,7.27,15.79
19630919,7.27,15.81
19630920,7.27,15.83
19630921,7.27,15.86
19630922,7.27,15.88
19630923,7.27,15.90
19630924,7.27,15.93
19630925,7.27,15.96
19630926,7.27,15.99
19630927,7.27,16.02
19630928,7.27,16.05
19630929,7.27,16.09
19630930,7.27,16.12
19631001,7.27,16.17
19631002,7.27,16.21
19631003,7.27,16.26
19631004,7.27,16.31
19631005,7.32,16.36
19631006,7.32,16.42
19631007,7.34,16.47
19631008,7.34,16.52
19631009,7.45,16.59
19631010,7.45,16.65
19631011,7.54,16.71
19631012,7.54,16.77
19631013,7.54,16.84
19631014,7.54,16.90
19631015,7.57,16.97
19631016,7.57,17.03
19631017,7.57,17.10
19631018,7.57,17.17
19631019,7.57,17.25
19631020,7.57,17.34
19631021,7.57,17.43
19631022,8.05,17.52
19631023,8.10,17.62
19631024,8.13,17.71
19631025,8.13,17.81
19631026,8.13,17.91
19631027,8.13,18.02
19631028,8.22,18.12
19631029,8.22,18.23
19631030,8.22,18.34
19631031,8.22,18.45
19631101,8.22,18.53
19631102,8.22,18.62
19631103,8.22,18.72
19631104,8.41,18.82
19631105,8.68,18.92
19631106,8.87,19.03
19631107,8.87,19.13
19631108,10.26,19.24
19631109,10.31,19.35
19631110,10.31,19.46
19631111,10.31,19.58
19631112,10.31,19.71
19631113,10.31,19.84
19631114,11.73,19.97
19631115,11.87,20.10
19631116,11.87,20.23
19631117,11.89,20.36
19631118,11.91,20.50
19631119,12.24,20.63
19631120,12.39,20.77
19631121,12.39,20.90
19631122,12.50,21.04
19631123,13.35,21.19
19631124,13.37,21.33
19631125,13.37,21.50
19631126,13.37,21.66
19631127,13.44,21.83
19631128,13.44,22.00
19631129,13.44,22.18
19631130,13.44,22.37
19631201,13.44,22.53
19631202,13.44,22.69
19631203,13.44,22.85
19631204,13.44,23.02
19631205,13.44,23.18
19631206,13.49,23.34
19631207,13.49,23.50
19631208,13.65,23.65
19631209,13.72,23.81
19631210,13.72,23.96
19631211,13.72,24.11
19631212,13.72,24.26
19631213,13.72,24.41
19631214,13.72,24.57
19631215,13.72,24.74
19631216,13.72,24.90
19631217,13.72,25.07
19631218,13.72,25.25
19631219,13.75,25.44
19631220,13.79,25.62
19631221,13.79,25.81
19631222,13.79,25.99
19631223,13.79,26.16
19631224,13.79,26.33
19631225,13.80,26.50
19631226,13.94,26.66
19631227,14.15,26.83
19631228,14.70,27.00
19631229,14.70,27.15
19631230,14.70,27.30
19631231,14.70,27.45
19640101,0.27,0.15
19640102,0.44,0.31
19640103,0.44,0.47
19640104,0.46,0.63
19640105,0.46,0.79
19640106,0.68,0.96
19640107,1.07,1.14
19640108,1.07,1.32
19640109,1.22,1.50
19640110,1.25,1.68
19640111,1.25,1.85
19640112,1.25,2.01
19640113,1.34,2.17
19640114,1.37,2.32
19640115,1.37,2.47
19640116,1.56,2.60
19640117,2.31,2.73
19640118,2.88,2.86
19640119,4.10,2.99
19640120,5.31,3.12
19640121,5.63,3.26
19640122,5.73,3.38
19640123,5.79,3.50
19640124,5.86,3.62
19640125,5.88,3.73
19640126,5.88,3.84
19640127,5.90,3.95
19640128,5.90,4.06
19640129,6.18,4.16
19640130,6.18,4.26
19640131,6.33,4.36
19640201,6.35,4.49
19640202,6.35,4.61
19640203,6.35,4.74
19640204,6.35,4.85
19640205,6.35,4.96
19640206,6.35,5.07
19640207,6.35,5.19
19640208,6.35,5.30
19640209,6.35,5.41
19640210,6.35,5.52
19640211,6.36,5.62
19640212,6.36,5.72
19640213,6.42,5.82
19640214,6.42,5.93
19640215,6.60,6.03
19640216,6.60,6.13
19640217,6.60,6.23
19640218,6.60,6.33
19640219,6.60,6.44
19640220,6.60,6.54
19640221,6.60,6.64
19640222,6.60,6.75
19640223,6.60,6.85
19640224,6.60,6.96
19640225,6.60,7.07
19640226,6.60,7.17
19640227,6.60,7.28
19640228,6.74,7.39
19640229,6.74,7.39
19640301,7.16,7.49
19640302,7.19,7.59
19640303,7.20,7.69
19640304,7.22,7.79
19640305,7.38,7.88
19640306,7.54,7.97
19640307,7.54,8.06
19640308,7.56,8.14
19640309,7.70,8.23
19640310,7.70,8.33
19640311,8.55,8.42
19640312,8.65,8.52
19640313,8.70,8.62
19640314,8.70,8.72
19640315,8.71,8.83
19640316,8.71,8.93
19640317,8.71,9.03
19640318,8.71,9.13
19640319,8.71,9.23
19640320,8.79,9.32
19640321,8.99,9.41
19640322,9.01,9.51
19640323,9.18,9.60
19640324,9.45,9.69
19640325,9.45,9.79
19640326,9.45,9.88
19640327,9.45,9.98
19640328,9.45,10.08
19640329,9.45,10.17
19640330,9.45,10.27
19640331,9.52,10.37
19640401,9.81,10.45
19640402,9.81,10.53
19640403,9.81,10.62
19640404,9.81,10.70
19640405,9.81,10.78
19640406,9.81,10.86
19640407,9.81,10.94
19640408,9.81,11.02
19640409,9.81,11.09
19640410,9.81,11.17
19640411,9.81,11.24
19640412,9.81,11.31
19640413,9.81,11.38
19640414,9.81,11.45
19640415,9.81,11.51
19640416,9.81,11.58
19640417,9.81,11.65
19640418,9.81,11.72
19640419,9.81,11.79
19640420,9.81,11.86
19640421,9.81,11.93
19640422,9.90,12.00
19640423,9.96,12.07
19640424,9.96,12.13
19640425,9.96,12.20
19640426,9.96,12.26
19640427,9.96,12.32
19640428,9.96,12.38
19640429,9.96,12.44
19640430,10.00,12.50
19640501,10.06,12.56
19640502,10.21,12.61
19640503,10.36,12.67
19640504,10.36,12.72
19640505,10.45,12.78
19640506,10.45,12.83
19640507,10.45,12.89
19640508,10.45,12.94
19640509,10.45,12.99
19640510,10.45,13.04
19640511,10.45,13.09
19640512,10.45,13.14
19640513,10.45,13.18
19640514,10.45,13.23
19640515,10.45,13.28
19640516,10.45,13.32
19640517,10.45,13.37
19640518,10.45,13.42
19640519,10.45,13.46
19640520,10.45,13.50
19640521,10.45,13.54
19640522,10.45,13.58
19640523,10.45,13.62
19640524,10.45,13.66
19640525,10.45,13.70
19640526,10.46,13.74
19640527,10.47,13.77
19640528,10.47,13.81
19640529,10.47,13.85
19640530,10.47,13.88
19640531,10.47,13.92
19640601,10.47,13.96
19640602,10.47,14.01
19640603,10.47,14.05
19640604,10.51,14.08
19640605,10.70,14.12
19640606,10.85,14.15
19640607,11.09,14.19
19640608,11.15,14.22
19640609,11.15,14.25
19640610,11.15,14.28
19640611,11.15,14.31
19640612,11.15,14.34
19640613,11.15,14.36
19640614,11.15,14.38
19640615,11.21,14.40
19640616,11.21,14.42
19640617,11.21,14.44
19640618,11.31,14.46
19640619,11.36,14.48
19640620,11.36,14.49
19640621,11.36,14.50
19640622,11.36,14.52
19640623,11.36,14.53
19640624,11.36,14.54
19640625,11.36,14.56
19640626,11.36,14.57
19640627,11.36,14.59
19640628,11.36,14.60
19640629,11.36,14.61
19640630,11.36,14.62
19640701,11.36,14.63
19640702,11.36,14.65
19640703,11.36,14.66
19640704,11.36,14.67
19640705,11.36,14.69
19640706,11.36,14.70
19640707,11.36,14.71
19640708,11.36,14.73
19640709,11.36,14.74
19640710,11.36,14.76
19640711,11.36,14.78
19640712,11.36,14.79
19640713,11.36,14.81
19640714,11.51,14.83
19640715,11.51,14.84
19640716,11.51,14.86
19640717,11.51,14.87
19640718,11.51,14.89
19640719,11.51,14.91
19640720,11.51,14.93
19640721,11.51,14.95
19640722,11.51,14.97
19640723,11.51,14.98
19640724,11.51,15.00
19640725,11.51,15.02
19640726,11.51,15.04
19640727,11.51,15.06
19640728,11.51,15.08
19640729,11.73,15.10
19640730,11.73,15.12
19640731,11.73,15.14
19640801,11.73,15.15
19640802,11.73,15.17
19640803,11.73,15.18
19640804,11.73,15.19
19640805,11.73,15.21
19640806,11.73,15.22
19640807,11.73,15.23
19640808,11.73,15.25
19640809,11.73,15.26
19640810,11.73,15.27
19640811,11.73,15.29
19640812,11.73,15.30
19640813,11.73,15.32
19640814,11.73,15.33
19640815,11.73,15.34
19640816,11.73,15.36
19640817,11.73,15.37
19640818,11.73,15.38
19640819,11.73,15.40
19640820,11.73,15.41
19640821,11.73,15.43
19640822,11.73,15.44
19640823,11.73,15.45
19640824,11.73,15.46
19640825,11.73,15.47
19640826,11.73,15.48
19640827,11.73,15.50
19640828,11.73,15.51
19640829,11.73,15.52
19640830,11.73,15.53
19640831,11.73,15.54
19640901,11.73,15.56
19640902,11.73,15.57
19640903,11.73,15.58
19640904,11.73,15.60
19640905,11.73,15.61
19640906,11.73,15.62
19640907,11.73,15.64
19640908,11.73,15.65
19640909,11.73,15.66
19640910,11.73,15.67
19640911,11.73,15.68
19640912,11.73,15.69
19640913,11.73,15.70
19640914,11.73,15.71
19640915,11.73,15.73
19640916,11.73,15.74
19640917,11.78,15.76
19640918,11.78,15.79
19640919,11.78,15.81
19640920,11.78,15.83
19640921,11.78,15.86
19640922,11.78,15.88
19640923,11.78,15.90
19640924,11.78,15.93
19640925,11.78,15.96
19640926,11.78,15.99
19640927,11.78,16.02
19640928,11.78,16.05
19640929,11.78,16.09
19640930,11.78,16.12
19641001,11.78,16.17
19641002,11.78,16.21
19641003,11.78,16.26
19641004,11.78,16.31
19641005,11.78,16.36
19641006,11.78,16.42
19641007,11.81,16.47
19641008,11.81,16.52
19641009,11.81,16.59
19641010,11.81,16.65
19641011,11.81,16.71
19641012,11.81,16.77
19641013,11.81,16.84
19641014,11.81,16.90
19641015,11.83,16.97
19641016,11.83,17.03
19641017,11.83,17.10
19641018,11.83,17.17
19641019,11.83,17.25
19641020,11.83,17.34
19641021,11.83,17.43
19641022,11.83,17.52
19641023,11.83,17.62
19641024,11.83,17.71
19641025,11.83,17.81
19641026,11.83,17.91
19641027,11.90,18.02
19641028,11.90,18.12
19641029,12.40,18.23
19641030,12.40,18.34
19641031,12.40,18.45
19641101,12.44,18.53
19641102,12.53,18.62
19641103,12.53,18.72
19641104,12.65,18.82
19641105,12.65,18.92
19641106,12.65,19.03
19641107,12.66,19.13
19641108,12.93,19.24
19641109,12.98,19.35
19641110,13.29,19.46
19641111,13.43,19.58
19641112,13.73,19.71
19641113,14.10,19.84
19641114,14.10,19.97
19641115,14.10,20.10
19641116,14.10,20.23
19641117,14.10,20.36
19641118,14.10,20.50
19641119,14.10,20.63
19641120,14.10,20.77
19641121,14.10,20.90
19641122,14.10,21.04
19641123,14.10,21.19
19641124,14.35,21.33
19641125,14.40,21.50
19641126,14.57,21.66
19641127,14.77,21.83
19641128,14.92,22.00
19641129,15.43,22.18
19641130,15.43,22.37
19641201,15.68,22.53
19641202,16.15,22.69
19641203,16.15,22.85
19641204,16.15,23.02
19641205,16.15,23.18
19641206,16.15,23.34
19641207,16.23,23.50
19641208,17.07,23.65
19641209,17.17,23.81
19641210,17.77,23.96
19641211,17.80,24.11
19641212,17.80,24.26
19641213,17.80,24.41
19641214,17.88,24.57
19641215,18.09,24.74
19641216,18.11,24.90
19641217,18.11,25.07
19641218,18.11,25.25
19641219,19.01,25.44
19641220,20.16,25.62
19641221,21.77,25.81
19641222,23.90,25.99
19641223,24.69,26.16
19641224,25.51,26.33
19641225,25.94,26.50
19641226,26.51,26.66
19641227,27.03,26.83
19641228,27.63,27.00
19641229,28.03,27.15
19641230,28.56,27.30
19641231,28.60,27.45
19650101,0.00,0.15
19650102,0.20,0.31
19650103,0.55,0.47
19650104,1.35,0.63
19650105,2.05,0.79
19650106,2.65,0.96
19650107,3.16,1.14
19650108,3.16,1.32
19650109,3.56,1.50
19650110,3.66,1.68
19650111,4.01,1.85
19650112,4.01,2.01
19650113,4.01,2.17
19650114,4.01,2.32
19650115,4.01,2.47
19650116,4.01,2.60
19650117,4.01,2.73
19650118,4.01,2.86
19650119,4.06,2.99
19650120,4.09,3.12
19650121,4.09,3.26
19650122,4.09,3.38
19650123,5.44,3.50
19650124,5.66,3.62
19650125,5.69,3.73
19650126,5.69,3.84
19650127,5.69,3.95
19650128,5.77,4.06
19650129,5.77,4.16
19650130,5.77,4.26
19650131,5.77,4.36
19650201,5.77,4.49
19650202,5.77,4.61
19650203,5.77,4.74
19650204,5.77,4.85
19650205,5.77,4.96
19650206,5.77,5.07
19650207,5.77,5.19
19650208,5.77,5.30
19650209,5.82,5.41
19650210,5.82,5.52
19650211,5.82,5.62
19650212,5.82,5.72
19650213,5.82,5.82
19650214,5.82,5.93
19650215,5.82,6.03
19650216,5.82,6.13
19650217,5.82,6.23
19650218,5.82,6.33
19650219,5.82,6.44
19650220,5.82,6.54
19650221,5.82,6.64
19650222,5.90,6.75
19650223,5.90,6.85
19650224,5.90,6.96
19650225,5.90,7.07
19650226,5.91,7.17
19650227,5.97,7.28
19650228,7.03,7.39
19650301,7.03,7.49
19650302,7.03,7.59
19650303,7.03,7.69
19650304,7.03,7.79
19650305,7.03,7.88
19650306,7.03,7.97
19650307,7.03,8.06
19650308,7.03,8.14
19650309,7.03,8.23
19650310,7.03,8.33
19650311,7.03,8.42
19650312,7.03,8.52
19650313,7.03,8.62
19650314,7.03,8.72
19650315,7.03,8.83
19650316,7.03,8.93
19650317,7.03,9.03
19650318,7.03,9.13
19650319,7.03,9.23
19650320,7.03,9.32
19650321,7.03,9.41
19650322,7.03,9.51
19650323,7.03,9.60
19650324,7.03,9.69
19650325,7.03,9.79
19650326,7.03,9.88
19650327,7.03,9.98
19650328,7.03,10.08
19650329,7.03,10.17
19650330,7.03,10.27
19650331,7.03,10.37
19650401,7.56,10.45
19650402,7.59,10.53
19650403,7.59,10.62
19650404,7.59,10.70
19650405,7.59,10.78
19650406,7.59,10.86
19650407,7.59,10.94
19650408,7.59,11.02
19650409,7.74,11.09
19650410,8.42,11.17
19650411,8.42,11.24
19650412,8.42,11.31
19650413,8.42,11.38
19650414,8.42,11.45
19650415,8.71,11.51
19650416,8.78,11.58
19650417,8.78,11.65
19650418,9.51,11.72
19650419,9.62,11.79
19650420,9.67,11.86
19650421,9.72,11.93
19650422,9.72,12.00
19650423,9.72,12.07
19650424,9.72,12.13
19650425,9.72,12.20
19650426,9.72,12.26
19650427,9.72,12.32
19650428,9.72,12.38
19650429,9.72,12.44
19650430,9.72,12.50
19650501,9.72,12.56
19650502,9.75,12.61
19650503,9.75,12.67
19650504,9.81,12.72
19650505,9.83,12.78
19650506,9.83,12.83
19650507,9.83,12.89
19650508,9.83,12.94
19650509,9.83,12.99
19650510,9.83,13.04
19650511,9.83,13.09
19650512,9.83,13.14
19650513,9.83,13.18
19650514,9.83,13.23
19650515,9.83,13.28
19650516,9.83,13.32
19650517,9.83,13.37
19650518,9.83,13.42
19650519,9.91,13.46
19650520,9.91,13.50
19650521,10.22,13.54
19650522,10.22,13.58
19650523,10.22,13.62
19650524,10.22,13.66
19650525,10.22,13.70
19650526,10.22,13.74
19650527,10.22,13.77
19650528,10.22,13.81
19650529,10.22,13.85
19650530,10.22,13.88
19650531,10.22,13.92
19650601,10.22,13.96
19650602,10.22,14.01
19650603,10.22,14.05
19650604,10.22,14.08
19650605,10.22,14.12
19650606,10.22,14.15
19650607,10.22,14.19
19650608,10.22,14.22
19650609,10.22,14.25
19650610,10.22,14.28
19650611,10.22,14.31
19650612,10.22,14.34
19650613,10.22,14.36
19650614,10.52,14.38
19650615,10.64,14.40
19650616,10.64,14.42
19650617,10.64,14.44
19650618,10.64,14.46
19650619,10.64,14.48
19650620,10.64,14.49
19650621,10.64,14.50
19650622,10.64,14.52
19650623,10.64,14.53
19650624,10.64,14.54
19650625,10.64,14.56
19650626,10.64,14.57
19650627,10.64,14.59
19650628,10.64,14.60
19650629,10.64,14.61
19650630,10.64,14.62
19650701,10.64,14.63
19650702,10.64,14.65
19650703,10.64,14.66
19650704,10.64,14.67
19650705,10.64,14.69
19650706,10.64,14.70
19650707,10.64,14.71
19650708,10.64,14.73
19650709,10.64,14.74
19650710,10.64,14.76
19650711,10.64,14.78
19650712,10.64,14.79
19650713,10.64,14.81
19650714,10.64,14.83
19650715,10.64,14.84
19650716,10.64,14.86
19650717,10.64,14.87
19650718,10.64,14.89
19650719,10.64,14.91
19650720,10.64,14.93
19650721,10.64,14.95
19650722,10.64,14.97
19650723,10.64,14.98
19650724,10.64,15.00
19650725,10.64,15.02
19650726,10.64,15.04
19650727,10.70,15.06
19650728,10.70,15.08
19650729,10.70,15.10
19650730,10.70,15.12
19650731,10.70,15.14
19650801,10.70,15.15
19650802,10.70,15.17
19650803,10.70,15.18
19650804,10.70,15.19
19650805,10.70,15.21
19650806,10.70,15.22
19650807,10.70,15.23
19650808,10.70,15.25
19650809,10.70,15.26
19650810,10.70,15.27
19650811,10.70,15.29
19650812,10.70,15.30
19650813,10.70,15.32
19650814,10.70,15.33
19650815,10.70,15.34
19650816,10.70,15.36
19650817,10.70,15.37
19650818,10.95,15.38
19650819,11.08,15.40
19650820,11.08,15.41
19650821,11.08,15.43
19650822,11.08,15.44
19650823,11.08,15.45
19650824,11.21,15.46
19650825,11.58,15.47
19650826,11.58,15.48
19650827,11.58,15.50
19650828,11.58,15.51
19650829,11.58,15.52
19650830,11.58,15.53
19650831,11.58,15.54
19650901,11.58,15.56
19650902,11.58,15.57
19650903,11.58,15.58
19650904,11.58,15.60
19650905,11.58,15.61
19650906,11.58,15.62
19650907,11.58,15.64
19650908,11.58,15.65
19650909,11.58,15.66
19650910,11.58,15.67
19650911,11.58,15.68
19650912,11.58,15.69
19650913,11.58,15.70
19650914,11.58,15.71
19650915,11.58,15.73
19650916,11.58,15.74
19650917,11.58,15.76
19650918,11.58,15.79
19650919,11.58,15.81
19650920,11.58,15.83
19650921,11.58,15.86
19650922,11.58,15.88
19650923,11.58,15.90
19650924,11.58,15.93
19650925,11.58,15.96
19650926,11.58,15.99
19650927,11.58,16.02
19650928,11.58,16.05
19650929,11.58,16.09
19650930,11.58,16.12
19651001,11.58,16.17
19651002,11.58,16.21
19651003,11.58,16.26
19651004,11.58,16.31
19651005,11.58,16.36
19651006,11.58,16.42
19651007,11.58,16.47
19651008,11.58,16.52
19651009,11.58,16.59
19651010,11.58,16.65
19651011,11.58,16.71
19651012,11.58,16.77
19651013,11.58,16.84
19651014,11.58,16.90
19651015,11.58,16.97
19651016,11.58,17.03
19651017,11.58,17.10
19651018,11.58,17.17
19651019,11.58,17.25
19651020,11.58,17.34
19651021,11.58,17.43
19651022,11.58,17.52
19651023,11.58,17.62
19651024,11.58,17.71
19651025,11.58,17.81
19651026,11.58,17.91
19651027,11.58,18.02
19651028,11.58,18.12
19651029,11.58,18.23
19651030,11.58,18.34
19651031,11.58,18.45
19651101,11.58,18.53
19651102,11.58,18.62
19651103,11.58,18.72
19651104,11.58,18.82
19651105,11.58,18.92
19651106,11.58,19.03
19651107,11.58,19.13
19651108,11.58,19.24
19651109,11.58,19.35
19651110,11.58,19.46
19651111,11.58,19.58
19651112,11.58,19.71
19651113,11.58,19.84
19651114,11.58,19.97
19651115,11.58,20.10
19651116,11.58,20.23
19651117,11.58,20.36
19651118,11.58,20.50
19651119,11.58,20.63
19651120,11.58,20.77
19651121,11.58,20.90
19651122,11.58,21.04
19651123,11.58,21.19
19651124,11.58,21.33
19651125,11.58,21.50
19651126,11.58,21.66
19651127,11.58,21.83
19651128,11.58,22.00
19651129,11.58,22.18
19651130,11.58,22.37
19651201,11.58,22.53
19651202,11.58,22.69
19651203,11.58,22.85
19651204,11.61,23.02
19651205,11.61,23.18
19651206,11.61,23.34
19651207,11.61,23.50
19651208,11.61,23.65
19651209,11.61,23.81
19651210,11.61,23.96
19651211,11.61,24.11
19651212,11.61,24.26
19651213,11.61,24.41
19651214,11.66,24.57
19651215,11.66,24.74
19651216,11.66,24.90
19651217,11.66,25.07
19651218,11.66,25.25
19651219,11.66,25.44
19651220,11.66,25.62
19651221,11.82,25.81
19651222,11.82,25.99
19651223,11.82,26.16
19651224,12.82,26.33
19651225,13.22,26.50
19651226,13.27,26.66
19651227,13.72,26.83
19651228,15.72,27.00
19651229,15.99,27.15
19651230,16.32,27.30
19651231,17.48,27.45
19660101,T,0.15
19660102,0.13,0.31
19660103,2.28,0.47
19660104,4.48,0.63
19660105,4.64,0.79
19660106,8.01,0.96
19660107,8.01,1.14
19660108,8.29,1.32
19660109,8.29,1.50
19660110,8.31,1.68
19660111,8.31,1.85
19660112,8.33,2.01
19660113,8.35,2.17
19660114,8.38,2.32
19660115,8.38,2.47
19660116,8.38,2.60
19660117,8.38,2.73
19660118,8.38,2.86
19660119,8.38,2.99
19660120,8.38,3.12
19660121,8.38,3.26
19660122,8.61,3.38
19660123,8.66,3.50
19660124,8.66,3.62
19660125,8.66,3.73
19660126,8.66,3.84
19660127,8.66,3.95
19660128,8.66,4.06
19660129,8.78,4.16
19660130,8.80,4.26
19660131,8.80,4.36
19660201,8.83,4.49
19660202,8.83,4.61
19660203,8.83,4.74
19660204,8.84,4.85
19660205,8.89,4.96
19660206,8.95,5.07
19660207,8.95,5.19
19660208,8.95,5.30
19660209,9.00,5.41
19660210,9.25,5.52
19660211,9.25,5.62
19660212,9.35,5.72
19660213,9.35,5.82
19660214,9.35,5.93
19660215,9.35,6.03
19660216,9.35,6.13
19660217,9.35,6.23
19660218,9.35,6.33
19660219,9.35,6.44
19660220,9.35,6.54
19660221,9.35,6.64
19660222,9.45,6.75
19660223,9.45,6.85
19660224,9.49,6.96
19660225,9.50,7.07
19660226,9.50,7.17
19660227,9.53,7.28
19660228,9.53,7.39
19660301,9.58,7.49
19660302,9.78,7.59
19660303,9.78,7.69
19660304,9.78,7.79
19660305,9.78,7.88
19660306,10.08,7.97
19660307,10.21,8.06
19660308,10.23,8.14
19660309,10.75,8.23
19660310,11.14,8.33
19660311,11.14,8.42
19660312,11.14,8.52
19660313,11.14,8.62
19660314,11.18,8.72
19660315,11.18,8.83
19660316,11.66,8.93
19660317,11.66,9.03
19660318,11.66,9.13
19660319,11.86,9.23
19660320,11.86,9.32
19660321,12.06,9.41
19660322,12.06,9.51
19660323,12.06,9.60
19660324,12.06,9.69
19660325,12.06,9.79
19660326,12.06,9.88
19660327,12.06,9.98
19660328,12.06,10.08
19660329,12.06,10.17
19660330,12.06,10.27
19660331,12.06,10.37
19660401,12.06,10.45
19660402,12.06,10.53
19660403,12.06,10.62
19660404,12.06,10.70
19660405,12.06,10.78
19660406,12.06,10.86
19660407,12.06,10.94
19660408,12.06,11.02
19660409,12.24,11.09
19660410,12.45,11.17
19660411,12.56,11.24
19660412,12.64,11.31
19660413,12.64,11.38
19660414,12.64,11.45
19660415,12.64,11.51
19660416,12.64,11.58
19660417,12.64,11.65
19660418,12.64,11.72
19660419,12.64,11.79
19660420,12.64,11.86
19660421,12.64,11.93
19660422,12.64,12.00
19660423,12.64,12.07
19660424,12.64,12.13
19660425,12.64,12.20
19660426,12.64,12.26
19660427,12.64,12.32
19660428,12.64,12.38
19660429,12.64,12.44
19660430,12.64,12.50
19660501,12.64,12.56
19660502,12.64,12.61
19660503,12.64,12.67
19660504,12.64,12.72
19660505,12.70,12.78
19660506,12.70,12.83
19660507,12.70,12.89
19660508,12.70,12.94
19660509,12.70,12.99
19660510,12.70,13.04
19660511,12.70,13.09
19660512,12.70,13.14
19660513,12.70,13.18
19660514,12.70,13.23
19660515,12.70,13.28
19660516,12.70,13.32
19660517,12.70,13.37
19660518,12.70,13.42
19660519,12.70,13.46
19660520,12.70,13.50
19660521,12.70,13.54
19660522,12.70,13.58
19660523,12.70,13.62
19660524,12.70,13.66
19660525,12.70,13.70
19660526,12.70,13.74
19660527,12.70,13.77
19660528,12.70,13.81
19660529,12.70,13.85
19660530,12.79,13.88
19660531,12.79,13.92
19660601,12.79,13.96
19660602,12.79,14.01
19660603,12.79,14.05
19660604,12.79,14.08
19660605,12.79,14.12
19660606,12.80,14.15
19660607,12.87,14.19
19660608,12.87,14.22
