date,min,max,normal_min,normal_max
19671127,28.0,42.0,36.8,48.7
19671128,32.0,43.0,36.7,48.4
19671129,35.0,48.0,36.5,48.2
19671130,35.0,43.0,36.3,47.9
19671201,37.0,43.0,36.1,47.7
19671202,40.0,55.0,36.0,47.4
19671203,40.0,53.0,35.8,47.2
19671204,40.0,49.0,35.7,47.0
19671205,32.0,51.0,35.5,46.8
19671206,32.0,44.0,35.4,46.6
19671207,35.0,51.0,35.3,46.4
19671208,35.0,42.0,35.1,46.2
19671209,38.0,48.0,35.0,46.0
19671210,44.0,52.0,34.9,45.8
19671211,34.0,55.0,34.8,45.7
19671212,32.0,45.0,34.7,45.5
19671213,22.0,39.0,34.6,45.4
19671214,21.0,38.0,34.5,45.3
19671215,20.0,40.0,34.4,45.2
19671216,24.0,43.0,34.4,45.1
19671217,32.0,45.0,34.3,45.0
19671218,30.0,38.0,34.3,44.9
19671219,30.0,35.0,34.2,44.8
19671220,25.0,37.0,34.2,44.8
19671221,26.0,36.0,34.2,44.7
19671222,35.0,49.0,34.2,44.7
19671223,46.0,52.0,34.2,44.7
19671224,40.0,60.0,34.2,44.7
19671225,41.0,55.0,34.2,44.7
19671226,48.0,55.0,34.2,44.7
19671227,46.0,54.0,34.2,44.7
19671228,45.0,54.0,34.2,44.7
19671229,42.0,50.0,34.3,44.8
19671230,39.0,44.0,34.3,44.8
19671231,36.0,41.0,34.4,44.9
19680101,37.0,45.0,34.4,44.9
19680102,35.0,49.0,34.5,45.0
19680103,32.0,41.0,34.5,45.1
19680104,25.0,45.0,34.6,45.2
19680105,25.0,38.0,34.6,45.3
19680106,23.0,46.0,34.7,45.4
19680107,23.0,39.0,34.7,45.5
19680108,36.0,45.0,34.8,45.6
19680109,36.0,50.0,34.9,45.7
19680110,33.0,48.0,34.9,45.8
19680111,32.0,39.0,35.0,45.9
19680112,28.0,47.0,35.0,46.0
19680113,32.0,45.0,35.1,46.1
19680114,40.0,54.0,35.1,46.2
19680115,45.0,56.0,35.2,46.4
19680116,39.0,51.0,35.2,46.5
19680117,33.0,42.0,35.2,46.6
19680118,40.0,51.0,35.3,46.7
19680119,44.0,55.0,35.3,46.8
19680120,48.0,59.0,35.3,46.9
19680121,51.0,64.0,35.4,47.1
19680122,42.0,56.0,35.4,47.2
19680123,37.0,45.0,35.4,47.3
19680124,37.0,51.0,35.4,47.4
19680125,31.0,46.0,35.4,47.5
19680126,30.0,38.0,35.4,47.6
19680127,24.0,36.0,35.5,47.8
19680128,22.0,34.0,35.5,47.9
19680129,23.0,33.0,35.5,48.0
19680130,26.0,38.0,35.5,48.1
19680131,34.0,42.0,35.5,48.2
19680201,35.0,45.0,35.5,48.3
19680202,43.0,55.0,35.5,48.5
19680203,45.0,53.0,35.5,48.6
19680204,44.0,57.0,35.5,48.7
19680205,33.0,48.0,35.5,48.8
19680206,33.0,54.0,35.5,48.9
19680207,35.0,60.0,35.5,49.1
19680208,32.0,57.0,35.5,49.2
19680209,33.0,60.0,35.5,49.3
19680210,33.0,58.0,35.5,49.5
19680211,32.0,52.0,35.6,49.6
19680212,32.0,52.0,35.6,49.8
19680213,31.0,59.0,35.6,49.9
19680214,28.0,52.0,35.6,50.0
19680215,28.0,46.0,35.7,50.2
19680216,32.0,50.0,35.7,50.3
19680217,33.0,52.0,35.8,50.5
19680218,37.0,56.0,35.8,50.7
19680219,51.0,59.0,35.9,50.8
19680220,51.0,57.0,35.9,51.0
19680221,50.0,60.0,36.0,51.1
19680222,50.0,58.0,36.1,51.3
19680223,51.0,59.0,36.2,51.5
19680224,46.0,62.0,36.2,51.6
19680225,41.0,61.0,36.3,51.8
19680226,42.0,62.0,36.4,52.0
19680227,42.0,70.0,36.5,52.2
19680228,41.0,71.0,36.6,52.3
19680229,41.0,70.0,36.7,52.4
19680301,42.0,65.0,36.7,52.5
19680302,46.0,61.0,36.8,52.7
19680303,45.0,58.0,36.9,52.8
19680304,46.0,62.0,37.0,53.0
19680305,45.0,65.0,37.1,53.2
19680306,37.0,52.0,37.3,53.3
19680307,37.0,56.0,37.4,53.5
19680308,32.0,52.0,37.5,53.6
19680309,31.0,52.0,37.6,53.8
19680310,31.0,56.0,37.7,54.0
19680311,35.0,57.0,37.8,54.1
19680312,43.0,56.0,37.9,54.2
19680313,37.0,55.0,38.0,54.4
19680314,37.0,58.0,38.1,54.5
19680315,42.0,53.0,38.3,54.7
19680316,42.0,54.0,38.4,54.8
19680317,37.0,52.0,38.5,54.9
19680318,37.0,49.0,38.6,55.1
19680319,30.0,54.0,38.7,55.2
19680320,32.0,58.0,38.8,55.3
19680321,37.0,67.0,38.9,55.4
19680322,40.0,61.0,39.0,55.5
19680323,44.0,63.0,39.0,55.7
19680324,41.0,58.0,39.1,55.8
19680325,42.0,60.0,39.2,55.9
19680326,39.0,49.0,39.3,56.0
19680327,41.0,53.0,39.4,56.1
19680328,47.0,55.0,39.5,56.2
19680329,47.0,60.0,39.6,56.4
19680330,28.0,50.0,39.6,56.5
19680331,30.0,57.0,39.7,56.6
19680401,39.0,61.0,39.8,56.7
19680402,42.0,48.0,39.9,56.9
19680403,37.0,51.0,40.0,57.0
19680404,40.0,58.0,40.1,57.2
19680405,40.0,50.0,40.1,57.3
19680406,38.0,54.0,40.2,57.5
19680407,40.0,54.0,40.3,57.6
19680408,37.0,55.0,40.4,57.8
19680409,39.0,60.0,40.5,58.0
19680410,41.0,67.0,40.6,58.1
19680411,35.0,68.0,40.7,58.3
19680412,33.0,53.0,40.9,58.5
19680413,29.0,52.0,41.0,58.7
19680414,31.0,56.0,41.1,58.9
19680415,37.0,50.0,41.2,59.2
19680416,35.0,48.0,41.4,59.4
19680417,36.0,50.0,41.5,59.6
19680418,34.0,54.0,41.7,59.8
19680419,35.0,50.0,41.8,60.1
19680420,37.0,51.0,42.0,60.3
19680421,35.0,49.0,42.1,60.6
19680422,34.0,55.0,42.3,60.9
19680423,39.0,68.0,42.5,61.1
19680424,36.0,58.0,42.7,61.4
19680425,42.0,58.0,42.9,61.7
19680426,44.0,51.0,43.1,61.9
19680427,36.0,61.0,43.2,62.2
19680428,38.0,68.0,43.4,62.5
19680429,45.0,80.0,43.6,62.7
19680430,48.0,74.0,43.9,63.0
19680501,39.0,58.0,44.1,63.3
19680502,37.0,62.0,44.3,63.6
19680503,40.0,69.0,44.5,63.8
19680504,44.0,74.0,44.7,64.1
19680505,36.0,58.0,44.9,64.4
19680506,36.0,51.0,45.1,64.6
19680507,36.0,58.0,45.3,64.9
19680508,41.0,62.0,45.6,65.1
19680509,46.0,75.0,45.8,65.3
19680510,44.0,70.0,46.0,65.6
19680511,46.0,62.0,46.2,65.8
19680512,44.0,68.0,46.4,66.0
19680513,39.0,54.0,46.6,66.2
19680514,41.0,61.0,46.8,66.4
19680515,45.0,58.0,47.0,66.6
19680516,42.0,63.0,47.2,66.8
19680517,47.0,76.0,47.3,67.0
19680518,50.0,71.0,47.5,67.1
19680519,50.0,75.0,47.7,67.3
19680520,51.0,64.0,47.9,67.4
19680521,47.0,63.0,48.0,67.6
19680522,49.0,63.0,48.2,67.7
19680523,48.0,63.0,48.3,67.9
19680524,48.0,61.0,48.5,68.0
19680525,48.0,64.0,48.6,68.1
19680526,47.0,63.0,48.8,68.2
19680527,47.0,60.0,48.9,68.3
19680528,52.0,67.0,49.0,68.5
19680529,47.0,68.0,49.2,68.6
19680530,44.0,65.0,49.3,68.7
19680531,46.0,65.0,49.4,68.8
19680601,52.0,73.0,49.5,68.9
19680602,59.0,66.0,49.6,69.1
19680603,44.0,62.0,49.8,69.2
19680604,45.0,68.0,49.9,69.3
19680605,47.0,70.0,50.0,69.4
19680606,49.0,72.0,50.1,69.6
19680607,49.0,65.0,50.2,69.7
19680608,49.0,62.0,50.3,69.9
19680609,46.0,61.0,50.4,70.1
19680610,49.0,72.0,50.5,70.2
19680611,50.0,70.0,50.7,70.4
19680612,43.0,62.0,50.8,70.6
19680613,48.0,68.0,50.9,70.8
19680614,47.0,65.0,51.0,71.0
19680615,49.0,72.0,51.1,71.2
19680616,53.0,78.0,51.3,71.5
19680617,49.0,83.0,51.4,71.7
19680618,54.0,77.0,51.5,72.0
19680619,54.0,84.0,51.7,72.2
19680620,44.0,65.0,51.8,72.5
19680621,48.0,72.0,51.9,72.8
19680622,51.0,75.0,52.1,73.1
19680623,52.0,72.0,52.2,73.4
19680624,54.0,74.0,52.4,73.7
19680625,57.0,84.0,52.6,74.0
19680626,57.0,91.0,52.7,74.3
19680627,54.0,81.0,52.9,74.6
19680628,46.0,66.0,53.0,75.0
19680629,46.0,61.0,53.2,75.3
19680630,47.0,61.0,53.4,75.6
19680701,49.0,74.0,53.5,75.9
19680702,59.0,92.0,53.7,76.3
19680703,54.0,87.0,53.9,76.6
19680704,56.0,82.0,54.0,76.9
19680705,56.0,74.0,54.2,77.3
19680706,56.0,77.0,54.4,77.6
19680707,53.0,85.0,54.5,77.9
19680708,56.0,85.0,54.7,78.2
19680709,55.0,89.0,54.8,78.5
19680710,57.0,82.0,55.0,78.8
19680711,59.0,84.0,55.1,79.1
19680712,57.0,70.0,55.3,79.3
19680713,49.0,72.0,55.4,79.6
19680714,51.0,76.0,55.5,79.8
19680715,54.0,67.0,55.7,80.0
19680716,50.0,73.0,55.8,80.3
19680717,50.0,75.0,55.9,80.5
19680718,52.0,73.0,56.0,80.6
19680719,53.0,82.0,56.1,80.8
19680720,50.0,66.0,56.2,81.0
19680721,51.0,74.0,56.2,81.1
19680722,48.0,71.0,56.3,81.2
19680723,51.0,71.0,56.4,81.3
19680724,53.0,75.0,56.4,81.4
19680725,53.0,83.0,56.5,81.5
19680726,53.0,77.0,56.5,81.5
19680727,54.0,84.0,56.5,81.6
19680728,59.0,91.0,56.5,81.6
19680729,54.0,89.0,56.6,81.6
19680730,51.0,86.0,56.6,81.6
19680731,58.0,90.0,56.6,81.6
19680801,60.0,97.0,56.5,81.5
19680802,60.0,87.0,56.5,81.5
19680803,55.0,79.0,56.5,81.5
19680804,53.0,74.0,56.5,81.4
19680805,56.0,73.0,56.4,81.3
19680806,53.0,75.0,56.4,81.2
19680807,54.0,77.0,56.3,81.2
19680808,56.0,81.0,56.3,81.1
19680809,59.0,82.0,56.2,81.0
19680810,57.0,88.0,56.2,80.8
19680811,55.0,91.0,56.1,80.7
19680812,51.0,85.0,56.0,80.6
19680813,52.0,80.0,56.0,80.5
19680814,54.0,67.0,55.9,80.4
19680815,53.0,68.0,55.8,80.2
19680816,53.0,70.0,55.7,80.1
19680817,53.0,71.0,55.6,80.0
19680818,53.0,69.0,55.5,79.8
19680819,52.0,68.0,55.4,79.7
19680820,45.0,65.0,55.4,79.6
19680821,47.0,70.0,55.3,79.4
19680822,50.0,73.0,55.2,79.3
19680823,56.0,70.0,55.1,79.2
19680824,52.0,65.0,55.0,79.0
19680825,53.0,58.0,54.9,78.9
19680826,54.0,70.0,54.8,78.7
19680827,57.0,71.0,54.7,78.6
19680828,57.0,64.0,54.6,78.4
19680829,54.0,71.0,54.4,78.3
19680830,54.0,80.0,54.3,78.1
19680831,56.0,88.0,54.2,78.0
19680901,55.0,88.0,54.1,77.8
19680902,50.0,68.0,54.0,77.6
19680903,49.0,69.0,53.9,77.5
19680904,50.0,74.0,53.7,77.3
19680905,54.0,85.0,53.6,77.1
19680906,56.0,90.0,53.5,76.9
19680907,53.0,80.0,53.3,76.7
19680908,53.0,76.0,53.2,76.5
19680909,52.0,81.0,53.0,76.3
19680910,55.0,64.0,52.9,76.1
19680911,52.0,75.0,52.7,75.9
19680912,49.0,68.0,52.5,75.6
19680913,49.0,69.0,52.4,75.4
19680914,52.0,61.0,52.2,75.1
19680915,52.0,60.0,52.0,74.8
19680916,51.0,64.0,51.8,74.5
19680917,52.0,69.0,51.6,74.3
19680918,48.0,70.0,51.4,73.9
19680919,47.0,60.0,51.2,73.6
19680920,42.0,58.0,51.0,73.3
19680921,44.0,61.0,50.8,73.0
19680922,44.0,63.0,50.5,72.6
19680923,44.0,66.0,50.3,72.2
19680924,50.0,71.0,50.1,71.9
19680925,50.0,73.0,49.9,71.5
19680926,50.0,74.0,49.6,71.1
19680927,47.0,71.0,49.4,70.7
19680928,44.0,63.0,49.1,70.3
19680929,44.0,77.0,48.9,69.9
19680930,49.0,81.0,48.6,69.4
19681001,41.0,72.0,48.4,69.0
19681002,37.0,62.0,48.1,68.6
19681003,37.0,70.0,47.9,68.1
19681004,45.0,71.0,47.6,67.7
19681005,42.0,66.0,47.4,67.2
19681006,42.0,65.0,47.1,66.8
19681007,42.0,57.0,46.9,66.3
19681008,36.0,58.0,46.6,65.9
19681009,38.0,57.0,46.4,65.4
19681010,41.0,61.0,46.1,65.0
19681011,47.0,58.0,45.9,64.5
19681012,48.0,57.0,45.6,64.1
19681013,43.0,50.0,45.4,63.6
19681014,44.0,61.0,45.1,63.2
19681015,44.0,52.0,44.9,62.8
19681016,45.0,51.0,44.7,62.3
19681017,41.0,60.0,44.4,61.9
19681018,40.0,66.0,44.2,61.5
19681019,39.0,56.0,44.0,61.1
19681020,43.0,57.0,43.8,60.6
19681021,40.0,60.0,43.6,60.2
19681022,41.0,61.0,43.4,59.8
19681023,47.0,60.0,43.2,59.4
19681024,42.0,67.0,43.0,59.1
19681025,44.0,55.0,42.8,58.7
19681026,40.0,60.0,42.6,58.3
19681027,37.0,71.0,42.4,57.9
19681028,43.0,64.0,42.2,57.6
19681029,46.0,69.0,42.0,57.2
19681030,46.0,63.0,41.8,56.9
19681031,32.0,54.0,41.6,56.5
19681101,30.0,49.0,41.5,56.2
19681102,34.0,51.0,41.3,55.9
19681103,39.0,59.0,41.1,55.6
19681104,32.0,50.0,40.9,55.2
19681105,33.0,50.0,40.8,54.9
19681106,33.0,54.0,40.6,54.6
19681107,34.0,47.0,40.4,54.3
19681108,43.0,58.0,40.2,54.0
19681109,51.0,60.0,40.1,53.7
19681110,37.0,61.0,39.9,53.4
19681111,42.0,61.0,39.7,53.1
19681112,41.0,59.0,39.5,52.8
19681113,40.0,48.0,39.4,52.5
19681114,33.0,52.0,39.2,52.3
19681115,33.0,41.0,39.0,52.0
19681116,38.0,47.0,38.8,51.7
19681117,43.0,49.0,38.6,51.4
19681118,42.0,47.0,38.5,51.1
19681119,42.0,55.0,38.3,50.8
19681120,42.0,55.0,38.1,50.6
19681121,45.0,62.0,37.9,50.3
19681122,48.0,56.0,37.7,50.0
19681123,45.0,59.0,37.6,49.7
19681124,40.0,61.0,37.4,49.5
19681125,40.0,46.0,37.2,49.2
19681126,37.0,51.0,37.0,48.9
19681127,37.0,52.0,36.8,48.7
19681128,34.0,54.0,36.7,48.4
19681129,33.0,58.0,36.5,48.2
19681130,36.0,59.0,36.3,47.9
19681201,35.0,42.0,36.1,47.7
19681202,37.0,44.0,36.0,47.4
19681203,41.0,50.0,35.8,47.2
19681204,31.0,50.0,35.7,47.0
19681205,32.0,44.0,35.5,46.8
19681206,29.0,45.0,35.4,46.6
19681207,28.0,38.0,35.3,46.4
19681208,31.0,55.0,35.1,46.2
19681209,39.0,55.0,35.0,46.0
19681210,39.0,48.0,34.9,45.8
19681211,36.0,49.0,34.8,45.7
19681212,38.0,45.0,34.7,45.5
19681213,33.0,48.0,34.6,45.4
19681214,36.0,48.0,34.5,45.3
19681215,41.0,54.0,34.4,45.2
19681216,35.0,47.0,34.4,45.1
19681217,34.0,37.0,34.3,45.0
19681218,34.0,42.0,34.3,44.9
19681219,30.0,41.0,34.2,44.8
19681220,24.0,35.0,34.2,44.8
19681221,23.0,31.0,34.2,44.7
19681222,29.0,35.0,34.2,44.7
19681223,30.0,49.0,34.2,44.7
19681224,43.0,54.0,34.2,44.7
19681225,32.0,50.0,34.2,44.7
19681226,32.0,41.0,34.2,44.7
19681227,37.0,46.0,34.2,44.7
19681228,30.0,42.0,34.2,44.7
19681229,28.0,34.0,34.3,44.8
19681230,10.0,36.0,34.3,44.8
19681231,7.0,15.0,34.4,44.9
19690101,10.0,46.0,34.4,44.9
19690102,32.0,50.0,34.5,45.0
19690103,30.0,36.0,34.5,45.1
19690104,31.0,40.0,34.6,45.2
19690105,37.0,58.0,34.6,45.3
19690106,43.0,57.0,34.7,45.4
19690107,36.0,57.0,34.7,45.5
19690108,32.0,39.0,34.8,45.6
19690109,32.0,39.0,34.9,45.7
19690110,34.0,42.0,34.9,45.8
19690111,33.0,43.0,35.0,45.9
19690112,28.0,40.0,35.0,46.0
19690113,29.0,38.0,35.1,46.1
19690114,33.0,42.0,35.1,46.2
19690115,30.0,44.0,35.2,46.4
19690116,32.0,41.0,35.2,46.5
19690117,33.0,37.0,35.2,46.6
19690118,30.0,40.0,35.3,46.7
19690119,29.0,33.0,35.3,46.8
19690120,30.0,44.0,35.3,46.9
19690121,27.0,40.0,35.4,47.1
19690122,26.0,36.0,35.4,47.2
19690123,18.0,31.0,35.4,47.3
19690124,12.0,33.0,35.4,47.4
19690125,13.0,28.0,35.4,47.5
19690126,18.0,25.0,35.4,47.6
19690127,21.0,32.0,35.5,47.8
19690128,18.0,35.0,35.5,47.9
19690129,18.0,32.0,35.5,48.0
19690130,30.0,37.0,35.5,48.1
19690131,31.0,38.0,35.5,48.2
19690201,32.0,35.0,35.5,48.3
19690202,32.0,38.0,35.5,48.5
19690203,35.0,42.0,35.5,48.6
19690204,36.0,51.0,35.5,48.7
19690205,29.0,44.0,35.5,48.8
19690206,28.0,40.0,35.5,48.9
19690207,29.0,40.0,35.5,49.1
19690208,38.0,53.0,35.5,49.2
19690209,35.0,54.0,35.5,49.3
19690210,36.0,45.0,35.5,49.5
19690211,36.0,51.0,35.6,49.6
19690212,37.0,47.0,35.6,49.8
19690213,33.0,47.0,35.6,49.9
19690214,33.0,46.0,35.6,50.0
19690215,36.0,50.0,35.7,50.2
19690216,36.0,56.0,35.7,50.3
19690217,33.0,56.0,35.8,50.5
19690218,32.0,54.0,35.8,50.7
19690219,31.0,54.0,35.9,50.8
19690220,32.0,51.0,35.9,51.0
19690221,38.0,45.0,36.0,51.1
19690222,34.0,47.0,36.1,51.3
19690223,34.0,51.0,36.2,51.5
19690224,28.0,50.0,36.2,51.6
19690225,27.0,45.0,36.3,51.8
19690226,30.0,47.0,36.4,52.0
19690227,30.0,51.0,36.5,52.2
19690228,31.0,50.0,36.6,52.3
19690301,35.0,53.0,36.7,52.5
19690302,36.0,54.0,36.8,52.7
19690303,38.0,46.0,36.9,52.8
19690304,34.0,51.0,37.0,53.0
19690305,35.0,50.0,37.1,53.2
19690306,38.0,49.0,37.3,53.3
19690307,35.0,50.0,37.4,53.5
19690308,27.0,46.0,37.5,53.6
19690309,27.0,52.0,37.6,53.8
19690310,26.0,50.0,37.7,54.0
19690311,27.0,52.0,37.8,54.1
19690312,30.0,53.0,37.9,54.2
19690313,29.0,55.0,38.0,54.4
19690314,31.0,55.0,38.1,54.5
19690315,34.0,60.0,38.3,54.7
19690316,39.0,67.0,38.4,54.8
19690317,41.0,60.0,38.5,54.9
19690318,40.0,55.0,38.6,55.1
19690319,36.0,51.0,38.7,55.2
19690320,33.0,54.0,38.8,55.3
19690321,34.0,67.0,38.9,55.4
19690322,38.0,62.0,39.0,55.5
19690323,35.0,51.0,39.0,55.7
19690324,32.0,54.0,39.1,55.8
19690325,33.0,67.0,39.2,55.9
19690326,40.0,69.0,39.3,56.0
19690327,38.0,71.0,39.4,56.1
19690328,36.0,72.0,39.5,56.2
19690329,39.0,69.0,39.6,56.4
19690330,46.0,64.0,39.6,56.5
19690331,46.0,69.0,39.7,56.6
19690401,45.0,58.0,39.8,56.7
19690402,38.0,59.0,39.9,56.9
19690403,36.0,47.0,40.0,57.0
19690404,41.0,54.0,40.1,57.2
19690405,43.0,54.0,40.1,57.3
19690406,39.0,57.0,40.2,57.5
19690407,35.0,57.0,40.3,57.6
19690408,35.0,58.0,40.4,57.8
19690409,37.0,63.0,40.5,58.0
19690410,39.0,54.0,40.6,58.1
19690411,37.0,62.0,40.7,58.3
19690412,42.0,68.0,40.9,58.5
19690413,41.0,58.0,41.0,58.7
19690414,40.0,55.0,41.1,58.9
19690415,44.0,58.0,41.2,59.2
19690416,38.0,60.0,41.4,59.4
19690417,40.0,63.0,41.5,59.6
19690418,43.0,57.0,41.7,59.8
19690419,44.0,53.0,41.8,60.1
19690420,39.0,54.0,42.0,60.3
19690421,40.0,60.0,42.1,60.6
19690422,42.0,69.0,42.3,60.9
19690423,46.0,63.0,42.5,61.1
19690424,40.0,58.0,42.7,61.4
19690425,39.0,54.0,42.9,61.7
19690426,34.0,58.0,43.1,61.9
19690427,37.0,66.0,43.2,62.2
19690428,44.0,69.0,43.4,62.5
19690429,37.0,51.0,43.6,62.7
19690430,31.0,54.0,43.9,63.0
19690501,36.0,51.0,44.1,63.3
19690502,39.0,53.0,44.3,63.6
19690503,40.0,55.0,44.5,63.8
19690504,37.0,56.0,44.7,64.1
19690505,40.0,64.0,44.9,64.4
19690506,48.0,71.0,45.1,64.6
19690507,51.0,77.0,45.3,64.9
19690508,54.0,86.0,45.6,65.1
19690509,45.0,78.0,45.8,65.3
19690510,47.0,73.0,46.0,65.6
19690511,47.0,76.0,46.2,65.8
19690512,50.0,78.0,46.4,66.0
19690513,49.0,79.0,46.6,66.2
19690514,48.0,59.0,46.8,66.4
19690515,42.0,61.0,47.0,66.6
19690516,46.0,68.0,47.2,66.8
19690517,49.0,73.0,47.3,67.0
19690518,50.0,81.0,47.5,67.1
19690519,49.0,63.0,47.7,67.3
19690520,48.0,61.0,47.9,67.4
19690521,49.0,67.0,48.0,67.6
19690522,53.0,83.0,48.2,67.7
19690523,55.0,85.0,48.3,67.9
19690524,51.0,78.0,48.5,68.0
19690525,44.0,67.0,48.6,68.1
19690526,45.0,65.0,48.8,68.2
19690527,49.0,62.0,48.9,68.3
19690528,45.0,65.0,49.0,68.5
19690529,51.0,68.0,49.2,68.6
19690530,49.0,65.0,49.3,68.7
19690531,44.0,65.0,49.4,68.8
19690601,47.0,76.0,49.5,68.9
19690602,56.0,83.0,49.6,69.1
19690603,59.0,82.0,49.8,69.2
19690604,55.0,88.0,49.9,69.3
19690605,55.0,80.0,50.0,69.4
19690606,53.0,69.0,50.1,69.6
19690607,54.0,65.0,50.2,69.7
19690608,55.0,72.0,50.3,69.9
19690609,58.0,75.0,50.4,70.1
19690610,55.0,67.0,50.5,70.2
19690611,55.0,68.0,50.7,70.4
19690612,56.0,76.0,50.8,70.6
19690613,55.0,73.0,50.9,70.8
19690614,56.0,79.0,51.0,71.0
19690615,54.0,79.0,51.1,71.2
19690616,55.0,80.0,51.3,71.5
19690617,60.0,92.0,51.4,71.7
19690618,60.0,95.0,51.5,72.0
19690619,54.0,87.0,51.7,72.2
19690620,56.0,75.0,51.8,72.5
19690621,54.0,72.0,51.9,72.8
19690622,55.0,72.0,52.1,73.1
19690623,56.0,65.0,52.2,73.4
19690624,51.0,66.0,52.4,73.7
19690625,49.0,62.0,52.6,74.0
19690626,50.0,68.0,52.7,74.3
19690627,48.0,64.0,52.9,74.6
19690628,51.0,62.0,53.0,75.0
19690629,51.0,57.0,53.2,75.3
19690630,50.0,71.0,53.4,75.6
19690701,53.0,77.0,53.5,75.9
19690702,54.0,81.0,53.7,76.3
19690703,54.0,67.0,53.9,76.6
19690704,51.0,70.0,54.0,76.9
19690705,54.0,72.0,54.2,77.3
19690706,54.0,72.0,54.4,77.6
19690707,54.0,69.0,54.5,77.9
19690708,55.0,70.0,54.7,78.2
19690709,53.0,74.0,54.8,78.5
19690710,51.0,80.0,55.0,78.8
19690711,55.0,75.0,55.1,79.1
19690712,53.0,69.0,55.3,79.3
19690713,48.0,77.0,55.4,79.6
19690714,48.0,73.0,55.5,79.8
19690715,50.0,73.0,55.7,80.0
19690716,47.0,77.0,55.8,80.3
19690717,50.0,78.0,55.9,80.5
19690718,50.0,79.0,56.0,80.6
19690719,54.0,82.0,56.1,80.8
19690720,50.0,85.0,56.2,81.0
19690721,49.0,76.0,56.2,81.1
19690722,51.0,75.0,56.3,81.2
19690723,57.0,87.0,56.4,81.3
19690724,63.0,89.0,56.4,81.4
19690725,51.0,85.0,56.5,81.5
19690726,50.0,73.0,56.5,81.5
19690727,51.0,87.0,56.5,81.6
19690728,52.0,80.0,56.5,81.6
19690729,45.0,72.0,56.6,81.6
19690730,51.0,78.0,56.6,81.6
19690731,49.0,85.0,56.6,81.6
19690801,47.0,70.0,56.5,81.5
19690802,48.0,77.0,56.5,81.5
19690803,48.0,75.0,56.5,81.5
19690804,51.0,77.0,56.5,81.4
19690805,50.0,68.0,56.4,81.3
19690806,48.0,78.0,56.4,81.2
19690807,50.0,76.0,56.3,81.2
19690808,47.0,72.0,56.3,81.1
19690809,52.0,77.0,56.2,81.0
19690810,49.0,80.0,56.2,80.8
19690811,51.0,76.0,56.1,80.7
19690812,50.0,67.0,56.0,80.6
19690813,52.0,75.0,56.0,80.5
19690814,54.0,84.0,55.9,80.4
19690815,57.0,88.0,55.8,80.2
19690816,47.0,75.0,55.7,80.1
19690817,47.0,72.0,55.6,80.0
19690818,51.0,85.0,55.5,79.8
19690819,56.0,78.0,55.4,79.7
19690820,53.0,78.0,55.4,79.6
19690821,53.0,84.0,55.3,79.4
19690822,54.0,84.0,55.2,79.3
19690823,55.0,84.0,55.1,79.2
19690824,52.0,89.0,55.0,79.0
19690825,53.0,76.0,54.9,78.9
19690826,49.0,74.0,54.8,78.7
19690827,52.0,75.0,54.7,78.6
19690828,52.0,72.0,54.6,78.4
19690829,46.0,72.0,54.4,78.3
19690830,48.0,75.0,54.3,78.1
19690831,49.0,79.0,54.2,78.0
19690901,54.0,86.0,54.1,77.8
19690902,51.0,88.0,54.0,77.6
19690903,46.0,76.0,53.9,77.5
19690904,47.0,65.0,53.7,77.3
19690905,42.0,67.0,53.6,77.1
19690906,46.0,70.0,53.5,76.9
19690907,47.0,80.0,53.3,76.7
19690908,56.0,91.0,53.2,76.5
19690909,54.0,79.0,53.0,76.3
19690910,53.0,80.0,52.9,76.1
19690911,55.0,87.0,52.7,75.9
19690912,50.0,85.0,52.5,75.6
19690913,50.0,81.0,52.4,75.4
19690914,43.0,71.0,52.2,75.1
19690915,42.0,67.0,52.0,74.8
19690916,44.0,73.0,51.8,74.5
19690917,53.0,70.0,51.6,74.3
19690918,54.0,74.0,51.4,73.9
19690919,54.0,69.0,51.2,73.6
19690920,52.0,59.0,51.0,73.3
19690921,50.0,64.0,50.8,73.0
19690922,49.0,67.0,50.5,72.6
19690923,56.0,68.0,50.3,72.2
19690924,50.0,68.0,50.1,71.9
19690925,56.0,71.0,49.9,71.5
19690926,49.0,67.0,49.6,71.1
19690927,48.0,70.0,49.4,70.7
19690928,50.0,69.0,49.1,70.3
19690929,54.0,73.0,48.9,69.9
19690930,53.0,67.0,48.6,69.4
19691001,53.0,63.0,48.4,69.0
19691002,47.0,65.0,48.1,68.6
19691003,44.0,61.0,47.9,68.1
19691004,39.0,60.0,47.6,67.7
19691005,37.0,65.0,47.4,67.2
19691006,39.0,68.0,47.1,66.8
19691007,42.0,74.0,46.9,66.3
19691008,50.0,60.0,46.6,65.9
19691009,48.0,60.0,46.4,65.4
19691010,39.0,54.0,46.1,65.0
19691011,34.0,56.0,45.9,64.5
19691012,34.0,63.0,45.6,64.1
19691013,36.0,58.0,45.4,63.6
19691014,32.0,58.0,45.1,63.2
19691015,32.0,62.0,44.9,62.8
19691016,38.0,54.0,44.7,62.3
19691017,40.0,55.0,44.4,61.9
19691018,35.0,58.0,44.2,61.5
19691019,36.0,55.0,44.0,61.1
19691020,39.0,55.0,43.8,60.6
19691021,43.0,65.0,43.6,60.2
19691022,43.0,67.0,43.4,59.8
19691023,45.0,58.0,43.2,59.4
19691024,44.0,59.0,43.0,59.1
19691025,37.0,59.0,42.8,58.7
