date,precipitation,precipitation_normal
19620829,0.00,26.86
19620830,0.00,26.88
19620831,0.00,26.91
19620901,0.00,26.94
19620902,0.00,26.97
19620903,0.00,27.00
19620904,0.00,27.04
19620905,0.00,27.08
19620906,0.00,27.13
19620907,0.00,27.17
19620908,0.00,27.21
19620909,0.00,27.25
19620910,0.06,27.30
19620911,0.84,27.34
19620912,0.84,27.39
19620913,0.97,27.44
19620914,0.97,27.49
19620915,0.97,27.54
19620916,0.97,27.59
19620917,0.97,27.65
19620918,0.97,27.71
19620919,0.97,27.78
19620920,0.97,27.84
19620921,0.97,27.90
19620922,0.97,27.97
19620923,0.97,28.04
19620924,0.97,28.10
19620925,0.97,28.17
19620926,0.97,28.24
19620927,1.08,28.32
19620928,1.67,28.40
19620929,2.19,28.48
19620930,2.19,28.57
19621001,2.19,28.66
19621002,2.19,28.76
19621003,2.64,28.85
19621004,2.68,28.94
19621005,2.68,29.04
19621006,2.77,29.14
19621007,2.77,29.24
19621008,3.97,29.35
19621009,4.53,29.46
19621010,4.91,29.57
19621011,5.27,29.68
19621012,5.77,29.80
19621013,6.28,29.92
19621014,6.51,30.05
19621015,6.63,30.18
19621016,6.63,30.31
19621017,6.63,30.44
19621018,6.63,30.59
19621019,6.63,30.73
19621020,6.63,30.88
19621021,6.63,31.03
19621022,6.63,31.19
19621023,6.63,31.35
19621024,6.63,31.52
19621025,6.63,31.70
19621026,6.63,31.87
19621027,6.63,32.04
19621028,6.63,32.22
19621029,6.63,32.40
19621030,6.63,32.58
19621031,6.63,32.76
19621101,6.63,32.94
19621102,6.63,33.13
19621103,6.63,33.32
19621104,6.63,33.51
19621105,7.09,33.72
19621106,7.52,33.93
19621107,7.52,34.14
19621108,7.96,34.37
19621109,8.32,34.59
19621110,8.35,34.82
19621111,9.05,35.06
19621112,9.14,35.30
19621113,9.44,35.54
19621114,9.64,35.78
19621115,9.83,36.02
19621116,10.31,36.26
19621117,10.37,36.50
19621118,10.52,36.75
19621119,10.52,36.99
19621120,11.96,37.24
19621121,12.71,37.49
19621122,12.82,37.73
19621123,12.82,37.97
19621124,12.82,38.22
19621125,13.35,38.46
19621126,15.92,38.71
19621127,16.35,38.97
19621128,16.35,39.22
19621129,16.35,39.48
19621130,16.73,39.74
19621201,17.05,40.00
19621202,17.35,40.26
19621203,17.80,40.52
19621204,17.80,40.78
19621205,17.80,41.02
19621206,17.91,41.27
19621207,17.91,41.53
19621208,17.91,41.78
19621209,17.91,42.02
19621210,17.91,42.26
19621211,17.91,42.49
19621212,17.91,42.73
19621213,18.00,42.96
19621214,18.34,43.20
19621215,18.88,43.44
19621216,18.94,43.68
19621217,18.94,43.92
19621218,18.94,44.15
19621219,19.01,44.39
19621220,19.01,44.64
19621221,19.01,44.88
19621222,19.01,45.12
19621223,19.01,45.35
19621224,19.01,45.59
19621225,19.01,45.82
19621226,19.01,46.06
19621227,19.01,46.29
19621228,19.01,46.52
19621229,19.01,46.74
19621230,19.61,46.97
19621231,19.76,47.20
19630101,0.00,0.22
19630102,0.43,0.44
19630103,0.64,0.67
19630104,0.64,0.90
19630105,0.64,1.13
19630106,0.64,1.35
19630107,0.64,1.59
19630108,0.64,1.81
19630109,0.64,2.04
19630110,0.64,2.27
19630111,0.64,2.50
19630112,0.64,2.72
19630113,0.64,2.94
19630114,0.64,3.16
19630115,0.64,3.37
19630116,0.64,3.59
19630117,0.64,3.81
19630118,0.64,4.02
19630119,0.64,4.23
19630120,0.64,4.45
19630121,0.64,4.66
19630122,0.64,4.87
19630123,0.64,5.08
19630124,0.64,5.29
19630125,0.64,5.50
19630126,0.64,5.71
19630127,0.64,5.92
19630128,0.64,6.12
19630129,1.33,6.31
19630130,1.56,6.51
19630131,1.97,6.70
19630201,2.75,6.89
19630202,3.03,7.07
19630203,3.99,7.24
19630204,4.05,7.42
19630205,4.40,7.60
19630206,4.51,7.78
19630207,4.61,7.96
19630208,4.61,8.14
19630209,4.61,8.31
19630210,4.61,8.50
19630211,4.61,8.68
19630212,4.61,8.85
19630213,4.61,9.03
19630214,4.74,9.20
19630215,4.74,9.37
19630216,4.78,9.55
19630217,4.78,9.72
19630218,5.13,9.90
19630219,5.39,10.08
19630220,5.54,10.26
19630221,5.54,10.43
19630222,5.54,10.60
19630223,5.54,10.77
19630224,5.54,10.94
19630225,5.54,11.11
19630226,6.09,11.29
19630227,6.12,11.46
19630228,6.12,11.64
19630301,6.35,11.83
19630302,6.82,12.02
19630303,6.88,12.21
19630304,6.88,12.40
19630305,6.88,12.58
19630306,6.88,12.76
19630307,6.88,12.94
19630308,6.88,13.12
19630309,6.88,13.31
19630310,6.88,13.49
19630311,6.88,13.66
19630312,6.90,13.84
19630313,6.90,14.02
19630314,6.95,14.20
19630315,7.09,14.38
19630316,7.47,14.56
19630317,7.47,14.73
19630318,7.49,14.91
19630319,7.53,15.08
19630320,7.53,15.25
19630321,7.53,15.41
19630322,7.74,15.58
19630323,8.17,15.75
19630324,8.58,15.91
19630325,8.58,16.08
19630326,8.58,16.25
19630327,8.79,16.42
19630328,9.40,16.60
19630329,10.76,16.76
19630330,12.80,16.93
19630331,13.42,17.09
19630401,13.55,17.25
19630402,13.55,17.42
19630403,13.67,17.58
19630404,13.96,17.74
19630405,14.20,17.90
19630406,14.86,18.06
19630407,14.91,18.21
19630408,15.14,18.36
19630409,15.20,18.51
19630410,15.20,18.66
19630411,15.20,18.81
19630412,15.28,18.96
19630413,15.47,19.10
19630414,15.75,19.24
19630415,16.20,19.38
19630416,16.51,19.52
19630417,16.51,19.66
19630418,16.64,19.79
19630419,16.87,19.93
19630420,16.93,20.06
19630421,17.05,20.20
19630422,17.05,20.33
19630423,17.08,20.45
19630424,17.08,20.57
19630425,17.14,20.69
19630426,17.14,20.80
19630427,17.14,20.92
19630428,17.14,21.03
19630429,17.34,21.14
19630430,17.43,21.24
19630501,17.71,21.34
19630502,17.94,21.43
19630503,18.27,21.53
19630504,18.27,21.63
19630505,18.65,21.73
19630506,20.29,21.83
19630507,21.47,21.93
19630508,21.51,22.04
19630509,21.51,22.13
19630510,21.51,22.23
19630511,21.74,22.32
19630512,21.77,22.42
19630513,21.77,22.51
19630514,21.77,22.60
19630515,21.77,22.69
19630516,21.77,22.78
19630517,21.77,22.88
19630518,21.77,22.96
19630519,21.77,23.05
19630520,21.77,23.14
19630521,21.77,23.23
19630522,21.81,23.32
19630523,21.86,23.41
19630524,21.86,23.50
19630525,21.86,23.59
19630526,21.86,23.68
19630527,21.86,23.77
19630528,21.86,23.86
19630529,21.86,23.95
19630530,21.86,24.03
19630531,21.86,24.12
19630601,21.86,24.21
19630602,21.86,24.30
19630603,21.86,24.38
19630604,22.06,24.46
19630605,22.12,24.54
19630606,22.12,24.62
19630607,22.12,24.69
19630608,22.12,24.76
19630609,22.12,24.84
19630610,22.12,24.91
19630611,22.12,24.98
19630612,22.12,25.05
19630613,22.12,25.12
19630614,22.12,25.18
19630615,22.12,25.25
19630616,22.12,25.32
19630617,22.12,25.38
19630618,22.12,25.44
19630619,22.12,25.50
19630620,22.12,25.55
19630621,22.14,25.61
19630622,22.47,25.65
19630623,22.47,25.70
19630624,22.47,25.74
19630625,22.86,25.78
19630626,22.86,25.82
19630627,22.86,25.86
19630628,23.00,25.89
19630629,23.00,25.93
19630630,23.00,25.96
19630701,23.00,25.98
19630702,23.00,26.01
19630703,23.00,26.03
19630704,23.23,26.05
19630705,23.23,26.07
19630706,23.29,26.09
19630707,23.42,26.11
19630708,23.64,26.13
19630709,23.67,26.15
19630710,23.83,26.17
19630711,23.83,26.18
19630712,23.83,26.20
19630713,23.83,26.21
19630714,23.83,26.22
19630715,23.83,26.23
19630716,23.83,26.24
19630717,23.83,26.25
19630718,23.83,26.26
19630719,23.83,26.27
19630720,23.83,26.28
19630721,23.83,26.29
19630722,24.06,26.30
19630723,24.06,26.31
19630724,24.06,26.32
19630725,24.08,26.33
19630726,24.08,26.34
19630727,24.08,26.34
19630728,24.08,26.35
19630729,24.08,26.36
19630730,24.08,26.37
19630731,24.08,26.38
19630801,24.08,26.39
19630802,24.08,26.40
19630803,24.08,26.41
19630804,24.08,26.42
19630805,24.08,26.43
19630806,24.08,26.44
19630807,24.08,26.45
19630808,24.08,26.46
19630809,24.08,26.47
19630810,24.08,26.49
19630811,24.08,26.50
19630812,24.08,26.52
19630813,24.08,26.53
19630814,24.08,26.55
19630815,24.08,26.56
19630816,24.08,26.58
19630817,24.08,26.60
19630818,24.08,26.62
19630819,24.11,26.63
19630820,24.11,26.65
19630821,24.11,26.67
19630822,24.11,26.69
19630823,24.32,26.71
19630824,24.32,26.73
19630825,24.36,26.76
19630826,24.36,26.78
19630827,24.36,26.81
19630828,24.36,26.83
19630829,24.36,26.86
19630830,24.36,26.88
19630831,24.36,26.91
19630901,24.36,26.94
19630902,24.36,26.97
19630903,24.36,27.00
19630904,24.36,27.04
19630905,24.36,27.08
19630906,24.36,27.13
19630907,24.36,27.17
19630908,24.36,27.21
19630909,24.36,27.25
19630910,24.42,27.30
19630911,24.42,27.34
19630912,24.42,27.39
19630913,24.54,27.44
19630914,24.78,27.49
19630915,24.90,27.54
19630916,25.54,27.59
19630917,25.54,27.65
19630918,25.54,27.71
19630919,25.54,27.78
19630920,25.54,27.84
19630921,25.54,27.90
19630922,25.54,27.97
19630923,25.68,28.04
19630924,25.68,28.10
19630925,25.68,28.17
19630926,25.68,28.24
19630927,25.68,28.32
19630928,25.68,28.40
19630929,25.68,28.48
19630930,25.68,28.57
19631001,25.68,28.66
19631002,25.68,28.76
19631003,25.68,28.85
19631004,25.68,28.94
19631005,25.76,29.04
19631006,26.02,29.14
19631007,26.02,29.24
19631008,26.02,29.35
19631009,26.03,29.46
19631010,26.03,29.57
19631011,26.03,29.68
19631012,26.08,29.80
19631013,26.08,29.92
19631014,26.10,30.05
19631015,26.10,30.18
19631016,26.10,30.31
19631017,26.10,30.44
19631018,26.10,30.59
19631019,26.10,30.73
19631020,26.10,30.88
19631021,26.43,31.03
19631022,27.09,31.19
19631023,28.19,31.35
19631024,28.31,31.52
19631025,28.44,31.70
19631026,28.47,31.87
19631027,28.47,32.04
19631028,29.03,32.22
19631029,29.06,32.40
19631030,29.12,32.58
19631031,29.18,32.76
19631101,29.18,32.94
19631102,29.64,33.13
19631103,29.64,33.32
19631104,30.33,33.51
19631105,30.53,33.72
19631106,30.88,33.93
19631107,30.96,34.14
19631108,31.91,34.37
19631109,32.57,34.59
19631110,32.84,34.82
19631111,32.89,35.06
19631112,32.89,35.30
19631113,32.89,35.54
19631114,33.89,35.78
19631115,34.49,36.02
19631116,34.54,36.26
19631117,34.74,36.50
19631118,35.11,36.75
19631119,35.39,36.99
19631120,35.42,37.24
19631121,35.45,37.49
19631122,35.50,37.73
19631123,35.69,37.97
19631124,36.04,38.22
19631125,36.11,38.46
19631126,36.11,38.71
19631127,36.23,38.97
19631128,36.23,39.22
19631129,36.23,39.48
19631130,36.23,39.74
19631201,36.23,40.00
19631202,36.23,40.26
19631203,36.23,40.52
19631204,36.23,40.78
19631205,36.28,41.02
19631206,36.97,41.27
19631207,37.04,41.53
19631208,37.30,41.78
19631209,37.48,42.02
19631210,37.48,42.26
19631211,37.48,42.49
19631212,37.48,42.73
19631213,37.48,42.96
19631214,37.48,43.20
19631215,37.48,43.44
19631216,37.48,43.68
19631217,37.48,43.92
19631218,37.48,44.15
19631219,37.82,44.39
19631220,38.17,44.64
19631221,38.95,44.88
19631222,38.95,45.12
19631223,38.97,45.35
19631224,38.97,45.59
19631225,39.27,45.82
19631226,39.44,46.06
19631227,39.50,46.29
19631228,39.71,46.52
19631229,39.74,46.74
19631230,39.74,46.97
19631231,40.01,47.20
19640101,0.03,0.22
19640102,1.04,0.44
19640103,1.04,0.67
19640104,1.18,0.90
19640105,1.18,1.13
19640106,2.06,1.35
19640107,2.18,1.59
19640108,2.18,1.81
19640109,2.33,2.04
19640110,2.81,2.27
19640111,2.81,2.50
19640112,2.81,2.72
19640113,2.86,2.94
19640114,3.26,3.16
19640115,3.26,3.37
19640116,3.75,3.59
19640117,4.35,3.81
19640118,5.45,4.02
19640119,6.02,4.23
19640120,7.27,4.45
19640121,7.41,4.66
19640122,7.54,4.87
19640123,7.89,5.08
19640124,8.14,5.29
19640125,8.92,5.50
19640126,9.68,5.71
19640127,9.68,5.92
19640128,9.72,6.12
19640129,10.32,6.31
19640130,10.35,6.51
19640131,10.40,6.70
19640201,10.57,6.89
19640202,10.57,7.07
19640203,10.57,7.24
19640204,10.57,7.42
19640205,10.62,7.60
19640206,10.62,7.78
19640207,10.62,7.96
19640208,10.62,8.14
19640209,10.62,8.31
19640210,10.62,8.50
19640211,10.75,8.68
19640212,10.75,8.85
19640213,10.89,9.03
19640214,10.89,9.20
19640215,10.99,9.37
19640216,11.18,9.55
19640217,11.22,9.72
19640218,11.25,9.90
19640219,11.25,10.08
19640220,11.25,10.26
19640221,11.25,10.43
19640222,11.25,10.60
19640223,11.25,10.77
19640224,11.25,10.94
19640225,11.25,11.11
19640226,11.25,11.29
19640227,11.25,11.46
19640228,11.25,11.64
19640229,11.35,11.64
19640301,11.83,11.83
19640302,12.08,12.02
19640303,12.21,12.21
19640304,12.30,12.40
19640305,12.82,12.58
19640306,13.11,12.76
19640307,13.24,12.94
19640308,13.29,13.12
19640309,13.49,13.31
19640310,13.77,13.49
19640311,13.99,13.66
19640312,14.30,13.84
19640313,14.44,14.02
19640314,14.44,14.20
19640315,14.59,14.38
19640316,14.59,14.56
19640317,14.59,14.73
19640318,14.73,14.91
19640319,14.73,15.08
19640320,14.77,15.25
19640321,15.21,15.41
19640322,15.23,15.58
19640323,15.23,15.75
19640324,15.48,15.91
19640325,15.48,16.08
19640326,15.54,16.25
19640327,15.54,16.42
19640328,15.54,16.60
19640329,15.54,16.76
19640330,15.54,16.93
19640331,15.54,17.09
19640401,15.72,17.25
19640402,15.72,17.42
19640403,15.77,17.58
19640404,15.77,17.74
19640405,15.77,17.90
19640406,16.07,18.06
19640407,16.07,18.21
19640408,16.07,18.36
19640409,16.07,18.51
19640410,16.37,18.66
19640411,16.53,18.81
19640412,16.59,18.96
19640413,16.71,19.10
19640414,16.71,19.24
19640415,16.84,19.38
19640416,16.86,19.52
19640417,16.88,19.66
19640418,16.88,19.79
19640419,16.88,19.93
19640420,16.88,20.06
19640421,16.88,20.20
19640422,17.02,20.33
19640423,17.24,20.45
19640424,17.24,20.57
19640425,17.24,20.69
19640426,17.26,20.80
19640427,17.26,20.92
19640428,17.26,21.03
19640429,17.28,21.14
19640430,17.52,21.24
19640501,17.63,21.34
19640502,17.77,21.43
19640503,17.77,21.53
19640504,17.77,21.63
19640505,17.77,21.73
19640506,17.77,21.83
19640507,17.77,21.93
19640508,17.79,22.04
19640509,17.79,22.13
19640510,17.79,22.23
19640511,17.85,22.32
19640512,17.85,22.42
19640513,17.91,22.51
19640514,17.91,22.60
19640515,17.91,22.69
19640516,17.91,22.78
19640517,17.93,22.88
19640518,17.93,22.96
19640519,17.93,23.05
19640520,18.04,23.14
19640521,18.18,23.23
19640522,18.18,23.32
19640523,18.18,23.41
19640524,18.18,23.50
19640525,18.18,23.59
19640526,18.18,23.68
19640527,18.18,23.77
19640528,18.18,23.86
19640529,18.18,23.95
19640530,18.18,24.03
19640531,18.18,24.12
19640601,18.21,24.21
19640602,18.21,24.30
19640603,18.21,24.38
19640604,18.34,24.46
19640605,18.79,24.54
19640606,18.87,24.62
19640607,19.75,24.69
19640608,19.79,24.76
19640609,19.79,24.84
19640610,19.79,24.91
19640611,19.79,24.98
19640612,19.79,25.05
19640613,19.79,25.12
19640614,19.92,25.18
19640615,20.12,25.25
19640616,20.30,25.32
19640617,20.81,25.38
19640618,20.85,25.44
19640619,20.93,25.50
19640620,20.93,25.55
19640621,20.93,25.61
19640622,20.93,25.65
19640623,20.93,25.70
19640624,20.93,25.74
19640625,20.93,25.78
19640626,20.93,25.82
19640627,20.93,25.86
19640628,20.99,25.89
19640629,20.99,25.93
19640630,20.99,25.96
19640701,20.99,25.98
19640702,20.99,26.01
19640703,20.99,26.03
19640704,20.99,26.05
19640705,20.99,26.07
19640706,20.99,26.09
19640707,20.99,26.11
19640708,20.99,26.13
19640709,21.06,26.15
19640710,21.06,26.17
19640711,21.06,26.18
19640712,21.06,26.20
19640713,21.06,26.21
19640714,21.12,26.22
19640715,21.47,26.23
19640716,21.47,26.24
19640717,21.47,26.25
19640718,21.47,26.26
19640719,21.47,26.27
19640720,21.47,26.28
19640721,21.49,26.29
19640722,21.49,26.30
19640723,21.49,26.31
19640724,21.49,26.32
19640725,21.49,26.33
19640726,21.49,26.34
19640727,21.49,26.34
19640728,21.49,26.35
19640729,21.52,26.36
19640730,21.72,26.37
19640731,21.75,26.38
19640801,21.90,26.39
19640802,21.96,26.40
19640803,21.97,26.41
19640804,22.04,26.42
19640805,22.08,26.43
19640806,22.08,26.44
19640807,22.08,26.45
19640808,22.08,26.46
19640809,22.08,26.47
19640810,22.08,26.49
19640811,22.08,26.50
19640812,22.11,26.52
19640813,22.17,26.53
19640814,22.20,26.55
19640815,22.20,26.56
19640816,22.20,26.58
19640817,22.20,26.60
19640818,22.29,26.62
19640819,22.29,26.63
19640820,22.29,26.65
19640821,22.29,26.67
19640822,22.29,26.69
19640823,22.29,26.71
19640824,22.29,26.73
19640825,22.29,26.76
19640826,22.41,26.78
19640827,22.41,26.81
19640828,22.59,26.83
19640829,22.61,26.86
19640830,22.63,26.88
19640831,22.63,26.91
19640901,23.23,26.94
19640902,23.23,26.97
19640903,23.25,27.00
19640904,23.25,27.04
19640905,23.25,27.08
19640906,23.25,27.13
19640907,23.25,27.17
19640908,23.25,27.21
19640909,23.28,27.25
19640910,23.28,27.30
19640911,23.28,27.34
19640912,23.28,27.39
19640913,23.28,27.44
19640914,23.30,27.49
19640915,23.30,27.54
19640916,23.30,27.59
19640917,24.05,27.65
19640918,24.15,27.71
19640919,24.15,27.78
19640920,24.18,27.84
19640921,24.20,27.90
19640922,24.20,27.97
19640923,24.20,28.04
19640924,24.20,28.10
19640925,24.20,28.17
19640926,24.20,28.24
19640927,24.20,28.32
19640928,24.20,28.40
19640929,24.20,28.48
19640930,24.24,28.57
19641001,24.33,28.66
19641002,24.33,28.76
19641003,24.38,28.85
19641004,24.38,28.94
19641005,24.38,29.04
19641006,24.38,29.14
19641007,24.38,29.24
19641008,24.58,29.35
19641009,24.68,29.46
19641010,24.68,29.57
19641011,24.68,29.68
19641012,24.68,29.80
19641013,24.68,29.92
19641014,24.73,30.05
19641015,25.00,30.18
19641016,25.68,30.31
19641017,25.91,30.44
19641018,25.91,30.59
19641019,25.91,30.73
19641020,25.91,30.88
19641021,25.91,31.03
19641022,25.91,31.19
19641023,25.91,31.35
19641024,25.91,31.52
19641025,25.91,31.70
19641026,25.91,31.87
19641027,26.05,32.04
19641028,26.07,32.22
19641029,26.10,32.40
19641030,26.38,32.58
19641031,26.38,32.76
19641101,26.52,32.94
19641102,27.12,33.13
19641103,27.35,33.32
19641104,27.75,33.51
19641105,28.06,33.72
19641106,28.06,33.93
19641107,28.06,34.14
19641108,28.06,34.37
19641109,28.34,34.59
19641110,28.52,34.82
19641111,28.80,35.06
19641112,29.23,35.30
19641113,29.89,35.54
19641114,29.89,35.78
19641115,29.89,36.02
19641116,29.89,36.26
19641117,29.89,36.50
19641118,29.89,36.75
19641119,29.89,36.99
19641120,29.89,37.24
19641121,29.89,37.49
19641122,29.97,37.73
19641123,30.24,37.97
19641124,30.83,38.22
19641125,31.90,38.46
19641126,32.67,38.71
19641127,33.18,38.97
19641128,33.71,39.22
19641129,34.04,39.48
19641130,34.35,39.74
19641201,36.18,40.00
19641202,36.43,40.26
19641203,36.56,40.52
19641204,36.56,40.78
19641205,36.69,41.02
19641206,36.69,41.27
19641207,36.72,41.53
19641208,36.99,41.78
19641209,37.30,42.02
19641210,37.78,42.26
19641211,38.45,42.49
19641212,38.45,42.73
19641213,38.45,42.96
19641214,38.67,43.20
19641215,38.97,43.44
19641216,39.18,43.68
19641217,39.18,43.92
19641218,39.21,44.15
19641219,39.60,44.39
19641220,40.70,44.64
19641221,42.65,44.88
19641222,44.65,45.12
19641223,46.03,45.35
19641224,47.07,45.59
19641225,47.36,45.82
19641226,48.05,46.06
19641227,48.46,46.29
19641228,48.46,46.52
19641229,48.76,46.74
19641230,49.01,46.97
19641231,49.13,47.20
19650101,0.00,0.22
19650102,0.62,0.44
19650103,1.33,0.67
19650104,1.41,0.90
19650105,1.70,1.13
19650106,2.08,1.35
19650107,2.08,1.59
19650108,2.13,1.81
19650109,2.21,2.04
19650110,2.59,2.27
19650111,3.19,2.50
19650112,3.19,2.72
19650113,3.19,2.94
19650114,3.19,3.16
19650115,3.19,3.37
19650116,3.19,3.59
19650117,3.19,3.81
19650118,3.19,4.02
19650119,3.24,4.23
19650120,3.24,4.45
19650121,3.36,4.66
19650122,3.56,4.87
19650123,4.25,5.08
19650124,5.17,5.29
19650125,5.92,5.50
19650126,6.10,5.71
19650127,6.92,5.92
19650128,8.65,6.12
19650129,9.22,6.31
19650130,9.45,6.51
19650131,9.55,6.70
19650201,9.55,6.89
19650202,9.55,7.07
19650203,9.60,7.24
19650204,9.60,7.42
19650205,9.60,7.60
19650206,9.60,7.78
19650207,9.60,7.96
19650208,9.64,8.14
19650209,9.71,8.31
19650210,9.74,8.50
19650211,9.76,8.68
19650212,9.79,8.85
19650213,10.14,9.03
19650214,10.39,9.20
19650215,10.39,9.37
19650216,10.42,9.55
19650217,10.42,9.72
19650218,10.42,9.90
19650219,10.42,10.08
19650220,10.42,10.26
19650221,10.42,10.43
19650222,10.54,10.60
19650223,10.54,10.77
19650224,10.54,10.94
19650225,10.54,11.11
19650226,10.54,11.29
19650227,11.36,11.46
19650228,11.63,11.64
19650301,11.65,11.83
19650302,11.65,12.02
19650303,11.65,12.21
19650304,11.65,12.40
19650305,11.65,12.58
19650306,11.65,12.76
19650307,11.65,12.94
19650308,11.65,13.12
19650309,11.65,13.31
19650310,11.65,13.49
19650311,11.65,13.66
19650312,11.65,13.84
19650313,11.65,14.02
19650314,11.65,14.20
19650315,11.65,14.38
19650316,11.65,14.56
19650317,11.65,14.73
19650318,11.65,14.91
19650319,11.65,15.08
19650320,11.65,15.25
19650321,11.65,15.41
19650322,11.65,15.58
19650323,11.65,15.75
19650324,11.65,15.91
19650325,11.65,16.08
19650326,12.10,16.25
19650327,12.15,16.42
19650328,12.15,16.60
19650329,12.15,16.76
19650330,12.15,16.93
19650331,12.15,17.09
19650401,12.67,17.25
19650402,12.78,17.42
19650403,12.78,17.58
19650404,12.78,17.74
19650405,12.80,17.90
19650406,12.87,18.06
19650407,12.87,18.21
19650408,12.87,18.36
19650409,12.92,18.51
19650410,12.96,18.66
19650411,12.96,18.81
19650412,12.96,18.96
19650413,12.96,19.10
19650414,12.96,19.24
19650415,12.96,19.38
19650416,13.11,19.52
19650417,13.11,19.66
19650418,13.13,19.79
19650419,14.08,19.93
19650420,14.92,20.06
19650421,15.08,20.20
19650422,15.08,20.33
19650423,15.08,20.45
19650424,15.28,20.57
19650425,15.28,20.69
19650426,15.28,20.80
19650427,15.28,20.92
19650428,15.53,21.03
19650429,15.53,21.14
19650430,15.53,21.24
19650501,15.56,21.34
19650502,15.73,21.43
19650503,15.73,21.53
19650504,15.82,21.63
19650505,15.92,21.73
19650506,16.35,21.83
19650507,16.35,21.93
19650508,16.35,22.04
19650509,16.35,22.13
19650510,16.35,22.23
19650511,16.35,22.32
19650512,16.35,22.42
19650513,16.35,22.51
19650514,16.35,22.60
19650515,16.35,22.69
19650516,16.56,22.78
19650517,16.56,22.88
19650518,16.56,22.96
19650519,16.68,23.05
19650520,17.24,23.14
19650521,17.24,23.23
19650522,17.24,23.32
19650523,17.24,23.41
19650524,17.24,23.50
19650525,17.24,23.59
19650526,17.24,23.68
19650527,17.24,23.77
19650528,17.24,23.86
19650529,17.24,23.95
19650530,17.24,24.03
19650531,17.24,24.12
19650601,17.24,24.21
19650602,17.24,24.30
19650603,17.24,24.38
19650604,17.24,24.46
19650605,17.24,24.54
19650606,17.24,24.62
19650607,17.24,24.69
19650608,17.24,24.76
19650609,17.24,24.84
19650610,17.24,24.91
19650611,17.24,24.98
19650612,17.51,25.05
19650613,17.51,25.12
19650614,17.73,25.18
19650615,17.79,25.25
19650616,17.79,25.32
19650617,17.79,25.38
19650618,17.79,25.44
19650619,17.79,25.50
19650620,17.79,25.55
19650621,17.79,25.61
19650622,17.79,25.65
19650623,17.79,25.70
19650624,17.79,25.74
19650625,17.79,25.78
19650626,17.79,25.82
19650627,17.79,25.86
19650628,17.79,25.89
19650629,17.79,25.93
19650630,17.79,25.96
19650701,17.79,25.98
19650702,17.79,26.01
19650703,17.79,26.03
19650704,17.79,26.05
19650705,17.79,26.07
19650706,17.79,26.09
19650707,17.79,26.11
19650708,17.79,26.13
19650709,17.79,26.15
19650710,17.79,26.17
19650711,17.81,26.18
19650712,17.81,26.20
19650713,17.81,26.21
19650714,17.81,26.22
19650715,17.81,26.23
19650716,17.81,26.24
19650717,17.81,26.25
19650718,17.81,26.26
19650719,17.81,26.27
19650720,17.83,26.28
19650721,18.04,26.29
19650722,18.08,26.30
19650723,18.08,26.31
19650724,18.08,26.32
19650725,18.08,26.33
19650726,18.08,26.34
19650727,18.08,26.34
19650728,18.08,26.35
19650729,18.08,26.36
19650730,18.08,26.37
19650731,18.08,26.38
19650801,18.08,26.39
19650802,18.10,26.40
19650803,18.10,26.41
19650804,18.10,26.42
19650805,18.10,26.43
19650806,18.10,26.44
19650807,18.10,26.45
19650808,18.10,26.46
19650809,18.10,26.47
19650810,18.15,26.49
19650811,18.15,26.50
19650812,18.53,26.52
19650813,18.73,26.53
19650814,18.73,26.55
19650815,18.73,26.56
19650816,18.73,26.58
19650817,18.73,26.60
19650818,18.73,26.62
19650819,18.97,26.63
19650820,19.06,26.65
19650821,19.06,26.67
19650822,19.06,26.69
19650823,19.06,26.71
19650824,19.11,26.73
19650825,19.13,26.76
19650826,19.68,26.78
19650827,19.68,26.81
19650828,19.68,26.83
19650829,19.68,26.86
19650830,19.68,26.88
19650831,19.68,26.91
19650901,19.68,26.94
19650902,19.68,26.97
19650903,19.68,27.00
19650904,19.68,27.04
19650905,19.68,27.08
19650906,19.68,27.13
19650907,19.68,27.17
19650908,19.68,27.21
19650909,19.68,27.25
19650910,19.68,27.30
19650911,19.68,27.34
19650912,19.68,27.39
19650913,19.70,27.44
19650914,19.70,27.49
19650915,19.75,27.54
19650916,19.75,27.59
19650917,19.75,27.65
19650918,19.75,27.71
19650919,19.75,27.78
19650920,19.75,27.84
19650921,19.75,27.90
19650922,19.75,27.97
19650923,19.75,28.04
19650924,19.75,28.10
19650925,19.75,28.17
19650926,19.75,28.24
19650927,19.77,28.32
19650928,19.77,28.40
19650929,19.77,28.48
19650930,19.77,28.57
19651001,19.77,28.66
19651002,19.77,28.76
19651003,19.77,28.85
19651004,19.77,28.94
19651005,20.87,29.04
19651006,20.87,29.14
19651007,20.87,29.24
19651008,20.87,29.35
19651009,20.87,29.46
19651010,20.87,29.57
19651011,20.87,29.68
19651012,20.87,29.80
19651013,21.04,29.92
19651014,21.27,30.05
19651015,21.76,30.18
19651016,21.83,30.31
19651017,21.98,30.44
19651018,21.98,30.59
19651019,21.98,30.73
19651020,21.98,30.88
19651021,21.98,31.03
19651022,21.98,31.19
19651023,21.98,31.35
19651024,21.98,31.52
19651025,21.98,31.70
19651026,21.98,31.87
19651027,21.98,32.04
19651028,22.22,32.22
19651029,22.24,32.40
19651030,22.24,32.58
19651031,22.24,32.76
19651101,22.24,32.94
19651102,22.24,33.13
19651103,22.41,33.32
19651104,23.36,33.51
19651105,23.36,33.72
